CELL_LINE_NAME,DRUG_NAME,AUC
BL-41,Dabrafenib,0.981844
SW620,Dasatinib,0.962009
BE2-M17,Leflunomide,0.893813
RH-41,Osimertinib,0.953348
PANC-04-03,Ulixertinib,0.8565434999999999
KYSE-180,Staurosporine,0.349132
L-540,Lapatinib,0.91038
IGR-37,Erlotinib,0.97972
MIA-PaCa-2,Navitoclax,0.8753549999999999
MKN1,Vinblastine,0.846096
WM278,Erlotinib,0.9492229999999999
HuO9,Vinblastine,0.6914399999999999
A101D,Vorinostat,0.803421
NCI-H1581,Gefitinib,0.981741
CL-11,Ruxolitinib,0.9534790000000001
U-698-M,Ruxolitinib,0.9724139999999999
NCI-H596,Dabrafenib,0.980282
NB(TU)1-10,Afatinib,0.8203590000000001
TK10,Nilotinib,0.979024
IST-SL2,Leflunomide,0.8736729999999999
ME-180,Afatinib,0.73969
KARPAS-1106P,Linsitinib,0.9597709999999999
TK10,Gefitinib,0.939824
NCI-H2369,Sorafenib,0.844374
KYM-1,Vorinostat,0.727291
SW872,Sorafenib,0.901409
LN-18,Palbociclib,0.9670979999999999
SK-N-SH,MK-1775,0.7350479999999999
MFH-ino,Linsitinib,0.926175
HO-1-u-1,Sorafenib,0.85803
SNU-387,Tamoxifen,0.9318219999999999
EMC-BAC-2,Gefitinib,0.941958
HCC1599,Sorafenib,0.866066
NCI-H1694,Crizotinib,0.978017
KMOE-2,MK-1775,0.551897
CESS,Linsitinib,0.9526870000000001
FU-OV-1,Afatinib,0.841717
NCI-H1355,Ruxolitinib,0.9092709999999999
CAPAN-2,Ruxolitinib,0.937898
OE21,Nilotinib,0.988137
EGI-1,Erlotinib,0.9614950000000001
ME-1,Dabrafenib,0.9519780000000001
SK-LU-1,Ruxolitinib,0.9722729999999999
CHP-212,Ruxolitinib,0.969781
CHP-212,Navitoclax,0.790354
GCIY,Erlotinib,0.928409
SNU-C1,Sorafenib,0.9354889999999999
NCI-H747,Vinblastine,0.9010309999999999
TC-YIK,Tamoxifen,0.8715629999999999
NCI-H1299,Staurosporine,0.32156
NCI-H64,Trametinib,0.966751
CL-40,Trametinib,0.5053449999999999
MOLT-4,Gefitinib,0.993168
KS-1,Osimertinib,0.970225
LC4-1,Ulixertinib,0.9368280000000001
SNU-16,Gefitinib,0.9861280000000001
COLO-678,Lapatinib,0.9111090000000001
HT55,Vinblastine,0.7798189999999999
PA-TU-8902,Tamoxifen,0.919105
KARPAS-422,Lapatinib,0.8532370000000001
KELLY,Vorinostat,0.701781
LOUCY,Ulixertinib,0.7916565
MDA-MB-415,Crizotinib,0.978223
CML-T1,Vinblastine,0.39823400000000003
KM12,Erlotinib,0.946749
NCI-H2170,Lapatinib,0.535338
KYSE-150,Afatinib,0.744529
NCI-N87,MK-1775,0.724571
SK-UT-1,Staurosporine,0.447457
KARPAS-422,Daporinad,0.502057
SNU-C2B,Navitoclax,0.935933
SW872,Palbociclib,0.9783360000000001
SCC-3,Dabrafenib,0.99193
CHP-212,Tamoxifen,0.936733
SW1463,Osimertinib,0.9111299999999999
MHH-PREB-1,MK-1775,0.60442
MDA-MB-231,Leflunomide,0.9114329999999999
MFE-296,Vorinostat,0.9087700000000001
G-292-Clone-A141B1,Ruxolitinib,0.9542299999999999
HMV-II,Ulixertinib,0.7164634999999999
HCC1954,Crizotinib,0.9561719999999999
A2058,Palbociclib,0.983541
GA-10,Dabrafenib,0.8964340000000001
NCI-H1651,Vorinostat,0.762683
MLMA,Osimertinib,0.927256
CL-11,Gefitinib,0.966506
MSTO-211H,Ulixertinib,0.8945930000000001
OVISE,Tamoxifen,0.975984
SKN,Vinblastine,0.6996760000000001
CAPAN-1,Ulixertinib,0.8503360000000001
WM35,Linsitinib,0.9098229999999999
KGN,Dabrafenib,0.942061
SK-MM-2,Afatinib,0.953126
IHH-4,Nilotinib,0.991157
MKN45,Palbociclib,0.897978
AGS,Vinblastine,0.5545
HCT-116,Dabrafenib,0.904492
MEL-JUSO,Navitoclax,0.9168780000000001
RPMI-6666,Dasatinib,0.6598430000000001
KARPAS-299,Trametinib,0.9535170000000001
LB831-BLC,Lapatinib,0.970878
HuP-T4,Lapatinib,0.957701
RPMI-8226,Ulixertinib,0.9303965
HCC1187,Ribociclib,0.9839950000000001
RF-48,MK-1775,0.710752
PF-382,Ruxolitinib,0.977959
LN-405,Crizotinib,0.9916
AGS,Dasatinib,0.7875909999999999
FADU,Palbociclib,0.932901
NCI-H1355,Daporinad,0.681005
IA-LM,Linsitinib,0.9698700000000001
EB2,Vinblastine,0.626204
COLO-824,Dasatinib,0.987532
NCI-H1155,Ruxolitinib,0.9773059999999999
OVK-18,Ruxolitinib,0.9468260000000001
SW872,Gefitinib,0.9775870000000001
HLE,Trametinib,0.9491350000000001
EB2,Tamoxifen,0.91761
DBTRG-05MG,Navitoclax,0.695592
KARPAS-620,Dabrafenib,0.9869610000000001
NCI-H1563,Palbociclib,0.978025
K-562,Trametinib,0.885542
NAMALWA,Lapatinib,0.9338209999999999
LCLC-97TM1,Vorinostat,0.844115
CL-40,Ulixertinib,0.813604
Daoy,Linsitinib,0.97088
NCI-H446,Osimertinib,0.9648639999999999
ZR-75-30,MK-1775,0.95395
KELLY,Dasatinib,0.9838879999999999
NALM-6,MK-1775,0.541994
EPLC-272H,Gefitinib,0.901954
IGR-1,Vorinostat,0.736221
SW900,Nilotinib,0.9811770000000001
PC-3,Lapatinib,0.946364
RH-41,Nilotinib,0.957564
JJN-3,MK-1775,0.679056
SU-DHL-8,Crizotinib,0.994217
KP-N-YN,Sorafenib,0.897633
G-401,Vinblastine,0.473521
SF268,Osimertinib,0.9757889999999999
SLVL,Lapatinib,0.991057
KYSE-520,Trametinib,0.7948430000000001
SF539,Sorafenib,0.9342719999999999
NCI-H1792,Ruxolitinib,0.97246
REH,Nilotinib,0.9793149999999999
IMR-5,Lapatinib,0.92989
TUR,Staurosporine,0.262815
NCI-H82,Ulixertinib,0.9766145
A375,Dasatinib,0.9825459999999999
JVM-2,Dasatinib,0.7001729999999999
SUP-HD1,Tamoxifen,0.932786
NOMO-1,Daporinad,0.24380100000000002
NCI-H847,Staurosporine,0.222431
SNU-C1,Navitoclax,0.811168
A704,Ulixertinib,0.9800095
U-2-OS,MK-1775,0.7068770000000001
L-540,MK-1775,0.486757
HT-3,Sorafenib,0.8914639999999999
RPMI-6666,Erlotinib,0.967041
EW-24,Staurosporine,0.579228
NUGC-4,Afatinib,0.7334350000000001
A2058,Navitoclax,0.8767520000000001
MRK-nu-1,Trametinib,0.9915139999999999
HCT-116,Sorafenib,0.890515
NCI-H1869,Osimertinib,0.8470559999999999
DMS-273,MK-1775,0.695494
MEG-01,Palbociclib,0.9716870000000001
EN,Ulixertinib,0.8331075000000001
L-540,Daporinad,0.7014199999999999
HT-3,Vinblastine,0.975598
MOLP-8,Lapatinib,0.91058
IM-9,Navitoclax,0.832823
SK-MEL-5,Afatinib,0.94316
SUP-B15,Nilotinib,0.802532
HCC1569,MK-1775,0.8327389999999999
BFTC-905,Lapatinib,0.845304
HCT-116,Daporinad,0.4600770000000001
DEL,Sorafenib,0.8405540000000001
KARPAS-620,Daporinad,0.661867
SW1116,Sorafenib,0.940693
ALL-SIL,Crizotinib,0.869301
HuH-7,Erlotinib,0.969174
LB996-RCC,Osimertinib,0.8240540000000001
JiyoyeP-2003,Lapatinib,0.863284
HGC-27,Staurosporine,0.22911700000000002
JHH-6,Vinblastine,0.794014
LU-165,Vinblastine,0.8680040000000001
H9,Sorafenib,0.904992
KYSE-50,Tamoxifen,0.9470790000000001
769-P,Lapatinib,0.748979
IM-9,Ulixertinib,0.6491214999999999
Mewo,Dabrafenib,0.981192
OVK-18,Leflunomide,0.869132
UACC-893,Crizotinib,0.984353
SUP-B15,Dasatinib,0.426939
MM1S,Linsitinib,0.606753
ES7,Ruxolitinib,0.9869110000000001
OVKATE,Trametinib,0.899891
DOK,Linsitinib,0.806376
HT55,Sorafenib,0.8712059999999999
HSC-39,Dabrafenib,0.9258860000000001
NCI-H1651,Erlotinib,0.964017
SHP-77,MK-1775,0.662027
DAN-G,Dasatinib,0.823886
LU-139,Linsitinib,0.9735520000000001
NCC010,Leflunomide,0.9057350000000001
KYSE-180,Crizotinib,0.989928
MFE-296,Vinblastine,0.777035
DU-145,Lapatinib,0.9865659999999999
DB,Navitoclax,0.5619270000000001
TE-4,Dasatinib,0.9809379999999999
NB69,Gefitinib,0.909884
SK-LU-1,MK-1775,0.788117
BT-483,Erlotinib,0.9570629999999999
TT2609-C02,Leflunomide,0.835376
COLO-792,MK-1775,0.866467
OVCAR-3,Vorinostat,0.8687459999999999
LB831-BLC,Vinblastine,0.848433
FADU,Navitoclax,0.85751
HC-1,Vorinostat,0.719605
SLVL,Trametinib,0.929675
ME-1,Tamoxifen,0.957118
RPMI-8866,Palbociclib,0.896115
OE33,MK-1775,0.664723
PA-TU-8902,Osimertinib,0.935683
RL95-2,Sorafenib,0.8554129999999999
HCC202,Staurosporine,0.49142600000000003
COR-L88,Staurosporine,0.5964619999999999
RPMI-7951,Afatinib,0.8944219999999999
RPMI-6666,Palbociclib,0.8579950000000001
IMR-5,Erlotinib,0.979466
SKG-IIIa,Sorafenib,0.9101940000000001
NCI-H2029,Linsitinib,0.9612809999999999
SCC-3,Crizotinib,0.792495
KYSE-140,Trametinib,0.903967
TCCSUP,Leflunomide,0.9213530000000001
SK-MEL-24,Afatinib,0.913481
KMS-12-BM,Tamoxifen,0.9095540000000001
JHH-6,Crizotinib,0.982562
JVM-2,Lapatinib,0.8680059999999999
HCC1806,Osimertinib,0.893812
WM278,Tamoxifen,0.9376200000000001
U251,Nilotinib,0.986115
HH,Lapatinib,0.940556
NCI-N87,Afatinib,0.22862
TT2609-C02,Gefitinib,0.969902
DBTRG-05MG,Ulixertinib,0.8409545
WM1552C,Lapatinib,0.945959
769-P,Sorafenib,0.8611340000000001
SKM-1,Linsitinib,0.8884790000000001
786-0,Navitoclax,0.801988
NCI-H720,Trametinib,0.989475
LCLC-103H,Nilotinib,0.983039
TE-5,Erlotinib,0.9645219999999999
HCC2218,Trametinib,0.971834
HSC-4,Trametinib,0.933316
ZR-75-30,Crizotinib,0.961549
H9,Trametinib,0.625495
SK-UT-1,Lapatinib,0.942476
PFSK-1,Afatinib,0.849051
Daudi,Leflunomide,0.822406
OCUM-1,Crizotinib,0.9838100000000001
COR-L23,Vorinostat,0.693693
MOLM-13,Sorafenib,0.028902999999999998
OCI-AML5,MK-1775,0.588988
HCC2157,Vinblastine,0.710026
MDA-MB-157,Staurosporine,0.419259
KYSE-70,Lapatinib,0.8622190000000001
SK-ES-1,Lapatinib,0.895595
NCI-H2228,Osimertinib,0.952997
NCI-H727,Vinblastine,0.9237639999999999
HAL-01,Dasatinib,0.9489360000000001
NCI-H841,MK-1775,0.697717
SNG-M,Leflunomide,0.9754309999999999
NCI-H250,Afatinib,0.940583
HCT-15,Gefitinib,0.9816309999999999
NCI-H2085,Leflunomide,0.88523
CL-40,Tamoxifen,0.910998
BT-20,Leflunomide,0.8952399999999999
HuP-T4,Leflunomide,0.887437
UACC-893,Palbociclib,0.966303
SW1573,Lapatinib,0.9775389999999999
HuO9,Crizotinib,0.968623
NCI-H2591,Staurosporine,0.7425189999999999
IM-95,Crizotinib,0.846131
MEL-JUSO,Ruxolitinib,0.973563
ME-1,MK-1775,0.711491
MFM-223,Staurosporine,0.41750699999999996
SW620,Trametinib,0.574198
MDA-MB-157,Tamoxifen,0.9750969999999999
NCI-H526,Nilotinib,0.981383
FADU,Afatinib,0.62735
IM-9,Lapatinib,0.815507
OACM5-1,Sorafenib,0.860944
HCC1428,Dasatinib,0.961467
NEC8,Staurosporine,0.4944939999999999
NCI-H82,Erlotinib,0.965354
DG-75,Afatinib,0.768918
NALM-6,Afatinib,0.833584
LS-513,Navitoclax,0.875812
HO-1-N-1,Staurosporine,0.155345
KNS-62,Dabrafenib,0.98766
ME-180,Linsitinib,0.983066
NCI-H720,Navitoclax,0.392173
HT-29,Nilotinib,0.961218
KM12,Palbociclib,0.736322
TE-9,Vorinostat,0.875342
SK-MEL-24,Navitoclax,0.943535
YAPC,Linsitinib,0.935759
MSTO-211H,Gefitinib,0.899417
COLO-668,Dabrafenib,0.9796950000000001
697,Tamoxifen,0.9476120000000001
MCF7,Nilotinib,0.876598
MOG-G-CCM,Linsitinib,0.9710110000000001
OV-56,MK-1775,0.87177
LC4-1,Osimertinib,0.955865
IGROV-1,Crizotinib,0.957874
BICR78,Crizotinib,0.98801
TGBC24TKB,Ruxolitinib,0.971507
SK-GT-4,Palbociclib,0.943176
NCI-H1623,MK-1775,0.764147
LCLC-97TM1,Tamoxifen,0.979876
RO82-W-1,Linsitinib,0.955909
SW684,Sorafenib,0.9403610000000001
Daoy,Afatinib,0.8839600000000001
HuCCT1,Ruxolitinib,0.981361
DMS-273,Nilotinib,0.953551
KMRC-1,Afatinib,0.8907309999999999
HCC1937,Ulixertinib,0.9565785
NAMALWA,Ruxolitinib,0.9817790000000001
SW1710,Linsitinib,0.9615389999999999
LK-2,Dabrafenib,0.9756610000000001
DMS-53,Dasatinib,0.977139
DMS-53,Sorafenib,0.789402
MKN1,Navitoclax,0.806279
HuO9,Afatinib,0.797002
HuTu-80,Afatinib,0.8977569999999999
NCI-H1876,Navitoclax,0.578979
REH,Ruxolitinib,0.993836
SK-N-FI,Afatinib,0.851765
NCI-H345,Ruxolitinib,0.9643639999999999
M059J,Dasatinib,0.782115
BL-41,Daporinad,0.29725100000000004
NOS-1,Erlotinib,0.9262290000000001
RKN,Ulixertinib,0.89515
L-540,Erlotinib,0.991667
TGBC11TKB,Dabrafenib,0.9798620000000001
NCI-H1048,Afatinib,0.899013
SAS,Trametinib,0.6354420000000001
LOUCY,Nilotinib,0.953053
SW780,Trametinib,0.867612
NCI-H1092,MK-1775,0.767543
NCI-H2804,Ruxolitinib,0.970891
HEC-1,Ruxolitinib,0.983275
ES4,Lapatinib,0.91811
MM1S,Ruxolitinib,0.987402
NCI-H1793,Erlotinib,0.9384899999999999
ARH-77,Sorafenib,0.8504120000000001
RC-K8,MK-1775,0.612042
HuO9,Nilotinib,0.943156
ARH-77,Dasatinib,0.741045
UM-UC-3,Afatinib,0.91663
MDA-MB-231,Gefitinib,0.986935
TE-4,Palbociclib,0.975616
TK10,Afatinib,0.714046
EVSA-T,Ribociclib,0.9813440000000001
OACp4C,Afatinib,0.812653
Mewo,Palbociclib,0.9259459999999999
CS1,Lapatinib,0.818292
RO82-W-1,Staurosporine,0.664045
697,Dabrafenib,0.766059
DOV13,Gefitinib,0.985289
WM-115,Dabrafenib,0.763526
NCI-H841,Linsitinib,0.9480379999999999
NCI-H2595,Palbociclib,0.979987
HSC-4,Staurosporine,0.42924799999999996
SW1271,Tamoxifen,0.9678399999999999
U-266,Dabrafenib,0.803243
RKO,Crizotinib,0.8759879999999999
NCI-H1651,Sorafenib,0.933409
IGROV-1,Lapatinib,0.7480640000000001
SNU-175,Palbociclib,0.815037
H9,Vinblastine,0.485605
MKN1,Dabrafenib,0.962123
HCC1419,Ulixertinib,0.9430059999999999
ESS-1,Lapatinib,0.861176
BT-474,Ulixertinib,0.9532775
CAL-39,Ruxolitinib,0.981146
NCI-H2818,Sorafenib,0.934047
C3A,Ruxolitinib,0.9292290000000001
NCI-H196,Dabrafenib,0.973513
LC-1-sq,Vorinostat,0.808113
KE-37,Crizotinib,0.983857
SW756,Crizotinib,0.9875889999999999
CL-40,Leflunomide,0.899151
SUP-M2,Sorafenib,0.805955
T-T,Erlotinib,0.839341
BT-483,Vinblastine,0.9606879999999999
NCI-H650,Osimertinib,0.984202
786-0,Linsitinib,0.9460299999999999
SW1463,Dabrafenib,0.9790469999999999
CFPAC-1,Lapatinib,0.9015299999999999
SK-MEL-2,Sorafenib,0.878014
UACC-893,Afatinib,0.27670300000000003
HuO-3N1,Crizotinib,0.980309
LCLC-103H,Leflunomide,0.8842030000000001
NCI-H1581,Dasatinib,0.990166
P30-OHK,Lapatinib,0.960626
LN-229,Palbociclib,0.98414
Mo-T,Dabrafenib,0.9132030000000001
KP-1N,Crizotinib,0.9904219999999999
Mo-T,Gefitinib,0.9769459999999999
SAS,Osimertinib,0.893215
HT-3,Erlotinib,0.942601
SK-ES-1,Dasatinib,0.986708
CAPAN-2,Erlotinib,0.930169
Daoy,Navitoclax,0.8627739999999999
HLE,Gefitinib,0.987539
A704,Vorinostat,0.853785
SW1088,Lapatinib,0.915715
NCI-H810,Trametinib,0.984759
YT,Navitoclax,0.754731
A549,Staurosporine,0.20966700000000002
EB2,Daporinad,0.438438
HDLM-2,Sorafenib,0.9202040000000001
NAMALWA,Trametinib,0.9886780000000001
CW-2,Palbociclib,0.957575
JSC-1,MK-1775,0.495209
Hey,Dasatinib,0.7214079999999999
MDA-MB-436,Crizotinib,0.9839049999999999
NCI-H196,Afatinib,0.918708
NCI-H1623,Lapatinib,0.7804439999999999
WM35,Staurosporine,0.439683
OCI-M1,Vorinostat,0.596951
MRK-nu-1,Crizotinib,0.968756
HCC2998,Afatinib,0.840098
MIA-PaCa-2,Vorinostat,0.778076
NCI-H2170,Trametinib,0.988391
HDLM-2,Tamoxifen,0.9012540000000001
SBC-5,Palbociclib,0.9632290000000001
KNS-62,Daporinad,0.809095
8-MG-BA,Palbociclib,0.9430639999999999
OACM5-1,MK-1775,0.62668
A172,Gefitinib,0.970131
DBTRG-05MG,Palbociclib,0.9684219999999999
CCRF-CEM,Staurosporine,0.17282999999999998
HuH-7,Tamoxifen,0.9666469999999999
PCI-30,Sorafenib,0.89356
RS4-11,Leflunomide,0.904811
RH-41,Trametinib,0.970973
ALL-SIL,Dabrafenib,0.9410780000000001
HuO-3N1,Leflunomide,0.9414520000000001
TE-9,Afatinib,0.897337
TK,Trametinib,0.9956379999999999
Calu-3,Nilotinib,0.9814579999999999
U-698-M,Sorafenib,0.734943
SK-HEP-1,Ruxolitinib,0.9851409999999999
JHH-7,Sorafenib,0.869766
ONS-76,Dasatinib,0.928824
VAL,Erlotinib,0.983582
HCC1187,Ulixertinib,0.9686030000000001
KLE,Staurosporine,0.5536840000000001
PANC-04-03,Vinblastine,0.873218
BICR78,Sorafenib,0.932675
BT-474,Dabrafenib,0.9737239999999999
COLO-205,Leflunomide,0.8283799999999999
MHH-PREB-1,Ruxolitinib,0.9853069999999999
TT,Afatinib,0.9304879999999999
B-CPAP,Osimertinib,0.9622430000000001
NCI-H835,MK-1775,0.694825
MV-4-11,Sorafenib,0.021258000000000003
KY821,Dasatinib,0.991192
NCI-H1793,Lapatinib,0.95434
NCI-H1048,Navitoclax,0.501368
KARPAS-422,Linsitinib,0.977042
OACp4C,Nilotinib,0.990099
NCI-H2731,Afatinib,0.8807309999999999
BALL-1,Gefitinib,0.9883540000000001
EGI-1,Vorinostat,0.850138
RT-112,Dasatinib,0.9778120000000001
NCI-H2405,Staurosporine,0.542112
NCI-H847,Palbociclib,0.943451
NCI-H1944,Lapatinib,0.919472
NCI-H2347,Erlotinib,0.954651
A253,Erlotinib,0.973817
DoTc2-4510,Sorafenib,0.928552
BB49-HNC,Ulixertinib,0.8545004999999999
NCI-H2228,Palbociclib,0.932658
NCI-H524,Sorafenib,0.8844540000000001
PL4,Afatinib,0.9128870000000001
OC-314,Daporinad,0.5606220000000001
RKN,Daporinad,0.9365600000000001
TGBC24TKB,Navitoclax,0.487928
WIL2-NS,Tamoxifen,0.9509209999999999
FU-OV-1,Dasatinib,0.737679
C-4-I,Tamoxifen,0.950567
NCI-H211,Dabrafenib,0.982511
KATOIII,Crizotinib,0.975166
KYSE-180,Tamoxifen,0.971852
SW900,Dabrafenib,0.9667610000000001
HT-29,Leflunomide,0.899116
JHH-1,Tamoxifen,0.9345049999999999
IHH-4,Daporinad,0.573666
WM-115,Dasatinib,0.948501
ESS-1,Vorinostat,0.8449120000000001
COLO-205,Staurosporine,0.24394899999999997
Hey,Ruxolitinib,0.940042
ES8,Daporinad,0.41767200000000004
HCC1599,Navitoclax,0.8721639999999999
COLO-680N,Dasatinib,0.8435229999999999
LB996-RCC,Ulixertinib,0.928442
HLE,Sorafenib,0.894064
NCI-H841,Palbociclib,0.966318
MG-63,Nilotinib,0.9874459999999999
LC4-1,Lapatinib,0.7564
MS-1,Ruxolitinib,0.980612
LNZTA3WT4,Afatinib,0.9046209999999999
COR-L88,Vinblastine,0.975075
NCI-H1568,Erlotinib,0.763558
LN-229,Staurosporine,0.573099
NB10,MK-1775,0.7149340000000001
DMS-273,Trametinib,0.9526870000000001
MPP-89,Dasatinib,0.753631
NCI-H720,Vorinostat,0.7657619999999999
GCT,Trametinib,0.885511
Becker,Osimertinib,0.963606
NCI-H1944,Trametinib,0.786755
OVMIU,Staurosporine,0.403127
FTC-133,Linsitinib,0.9532079999999999
KMRC-20,Lapatinib,0.870617
SUP-HD1,Ulixertinib,0.920511
SW780,Linsitinib,0.9673799999999999
CW-2,Ulixertinib,0.930366
PCI-4B,Afatinib,0.743931
NCI-H1792,Dabrafenib,0.982189
HCC1428,Vorinostat,0.663057
JVM-3,Leflunomide,0.745376
NEC8,Vorinostat,0.7300180000000001
MV-4-11,Vinblastine,0.387623
KYSE-180,Dasatinib,0.80696
MHH-CALL-2,Leflunomide,0.891893
RT4,Gefitinib,0.958937
MDA-MB-361,Lapatinib,0.899249
DB,Trametinib,0.9830760000000001
KYSE-70,Dasatinib,0.9465180000000001
MRK-nu-1,Palbociclib,0.911758
NCI-H1944,Dabrafenib,0.955607
HC-1,Osimertinib,0.9761110000000001
NCI-H2122,Linsitinib,0.861505
A253,Sorafenib,0.898885
SNU-5,Vorinostat,0.819088
KCL-22,Ruxolitinib,0.952732
KYSE-450,Staurosporine,0.4970479999999999
BHT-101,Linsitinib,0.912106
BE2-M17,Osimertinib,0.9527120000000001
HuP-T4,Trametinib,0.848356
SNU-423,Vorinostat,0.840614
NCI-H1435,Leflunomide,0.9470620000000001
OVMIU,Osimertinib,0.817004
COR-L279,Dasatinib,0.977777
T84,Gefitinib,0.9665950000000001
KARPAS-620,Osimertinib,0.979936
T84,Ulixertinib,0.914167
NCI-H28,Osimertinib,0.945686
MDA-MB-175-VII,Ribociclib,0.967858
MSTO-211H,Vorinostat,0.753391
NCI-N87,Navitoclax,0.80989
RS4-11,Ruxolitinib,0.9842860000000001
DMS-53,Ulixertinib,0.9131254999999999
ESS-1,Navitoclax,0.839284
RKN,Afatinib,0.9538280000000001
EFM-19,Dabrafenib,0.9685010000000001
H4,Osimertinib,0.980308
HCC2998,Erlotinib,0.9855379999999999
NCI-H2347,Gefitinib,0.9665790000000001
KS-1,Daporinad,0.872326
WIL2-NS,Leflunomide,0.911351
Mo-T,Lapatinib,0.9830760000000001
NCI-H847,Sorafenib,0.874117
NCI-H2087,Lapatinib,0.972914
NCI-H1650,MK-1775,0.741055
DOK,Leflunomide,0.8478190000000001
U-87-MG,Dabrafenib,0.976807
NCI-H1155,Erlotinib,0.906438
D-392MG,Sorafenib,0.9704079999999999
SU-DHL-10,Palbociclib,0.728217
NCI-H1092,Tamoxifen,0.949836
RMG-I,MK-1775,0.731161
SUP-T1,Palbociclib,0.862613
SK-MG-1,Ulixertinib,0.9331379999999999
KALS-1,Erlotinib,0.9763879999999999
Daudi,Afatinib,0.8851399999999999
SNG-M,Nilotinib,0.992785
NCI-H2122,Lapatinib,0.914377
UACC-62,Tamoxifen,0.9545680000000001
COLO-320-HSR,Staurosporine,0.37909899999999996
OCI-AML3,Ruxolitinib,0.980025
NY,Dabrafenib,0.974959
IM-95,Nilotinib,0.9879459999999999
NCI-H23,Staurosporine,0.44506
NCI-H3122,Lapatinib,0.960734
Calu-3,Navitoclax,0.622545
SW756,Staurosporine,0.9465879999999999
CAPAN-2,Leflunomide,0.86293
NCI-H3122,Staurosporine,0.476204
NCI-H345,MK-1775,0.8331719999999999
D-283MED,Trametinib,0.954641
JHH-7,Erlotinib,0.967864
JiyoyeP-2003,Erlotinib,0.8638030000000001
SW1116,Staurosporine,0.610165
D-263MG,Vorinostat,0.81201
MDA-MB-175-VII,MK-1775,0.79573
NCI-H1792,Afatinib,0.883659
T47D,Vinblastine,0.9216770000000001
NCI-H2818,Lapatinib,0.9364180000000001
MLMA,Dasatinib,0.8145359999999999
OVCA420,Sorafenib,0.902251
NCI-H1869,Trametinib,0.839569
MFE-319,Afatinib,0.8759370000000001
NCI-H1688,Dabrafenib,0.9767319999999999
BT-20,Sorafenib,0.8890979999999999
DoTc2-4510,Dasatinib,0.867152
IHH-4,Staurosporine,0.191299
NCI-H196,Vorinostat,0.8276879999999999
RPMI-7951,Trametinib,0.87323
MDA-MB-468,MK-1775,0.8044180000000001
T47D,Dabrafenib,0.9513229999999999
SLVL,Vorinostat,0.70887
KINGS-1,Linsitinib,0.9477559999999999
PL4,Dasatinib,0.81807
B-CPAP,Afatinib,0.852664
GCIY,Tamoxifen,0.949959
KINGS-1,Vorinostat,0.845349
JHU-022,Vinblastine,0.925211
LXF-289,Vorinostat,0.8293360000000001
SK-MES-1,Leflunomide,0.924793
HL-60,Gefitinib,0.9900129999999999
TE-8,Erlotinib,0.953852
J82,Navitoclax,0.921182
HCC1428,Tamoxifen,0.937258
SK-MG-1,Trametinib,0.9592809999999999
TYK-nu,Navitoclax,0.8733120000000001
LCLC-97TM1,Ruxolitinib,0.9780129999999999
DBTRG-05MG,MK-1775,0.8361860000000001
NCI-H2009,Daporinad,0.793148
SW780,Tamoxifen,0.955851
MEG-01,Nilotinib,0.12371800000000001
MDA-MB-157,Linsitinib,0.969965
769-P,Afatinib,0.7827270000000001
BxPC-3,Ulixertinib,0.8730895000000001
NCI-H2591,Linsitinib,0.9525100000000001
CL-40,Staurosporine,0.341213
U-2-OS,Vorinostat,0.799805
MES-SA,Dasatinib,0.985518
Mo-T,Linsitinib,0.9517540000000001
HCC70,Staurosporine,0.264654
COLO-678,Sorafenib,0.91691
NCI-H358,Afatinib,0.690978
GDM-1,Erlotinib,0.945768
SAT,Trametinib,0.797218
SU-DHL-5,Nilotinib,0.947522
RD,Vorinostat,0.793026
Mo-T,Navitoclax,0.67882
SNU-C5,Gefitinib,0.9613139999999999
GB-1,Lapatinib,0.849167
SK-CO-1,Sorafenib,0.86308
ASH-3,Osimertinib,0.9698389999999999
HO-1-N-1,Crizotinib,0.9934459999999999
NB69,Afatinib,0.746926
NCI-H1869,Vinblastine,0.9545870000000001
PC-3,Gefitinib,0.9772549999999999
NCI-H23,Ulixertinib,0.9303889999999999
L-428,Ulixertinib,0.9555889999999999
RERF-LC-Sq1,Linsitinib,0.966873
MOG-G-UVW,Navitoclax,0.909596
SW780,Gefitinib,0.9770120000000001
CaR-1,Trametinib,0.954068
NCI-H835,Vorinostat,0.73344
SUIT-2,Leflunomide,0.815483
HAL-01,Osimertinib,0.965189
MOLM-13,Afatinib,0.7793220000000001
KMRC-20,Linsitinib,0.969734
TGBC11TKB,Ulixertinib,0.9085165000000001
KARPAS-422,Trametinib,0.982248
EGI-1,Afatinib,0.9674229999999999
C-33-A,Nilotinib,0.9675790000000001
SW1088,Trametinib,0.9089
NCI-H2369,Crizotinib,0.9902290000000001
H9,Palbociclib,0.962348
SBC-5,Sorafenib,0.8666510000000001
KYSE-450,Erlotinib,0.782748
GI-ME-N,Linsitinib,0.9318290000000001
KYSE-410,Vorinostat,0.7943939999999999
UACC-257,Nilotinib,0.9673700000000001
LB996-RCC,Crizotinib,0.9831190000000001
IST-MES1,Sorafenib,0.8487370000000001
NCI-H2122,MK-1775,0.577516
ES7,Vorinostat,0.785805
SNU-C1,Leflunomide,0.895777
HCC-44,Gefitinib,0.9836600000000001
ONS-76,Staurosporine,0.440067
ZR-75-30,Afatinib,0.566112
EFO-21,Linsitinib,0.8846149999999999
