CELL_LINE_NAME,DRUG_NAME,AUC
ECC10,Gefitinib,0.9715590000000001
DMS-114,Vorinostat,0.813092
NCI-H209,Dasatinib,0.9620129999999999
ES8,Sorafenib,0.882611
SW1710,MK-1775,0.755039
NCI-H2087,Leflunomide,0.9590770000000001
MDA-MB-436,Ulixertinib,0.8899379999999999
SiHa,Crizotinib,0.990089
EB2,Osimertinib,0.9654809999999999
CW-2,Dabrafenib,0.983526
NCI-H3122,Gefitinib,0.979427
MC-CAR,Ulixertinib,0.9655205
SK-CO-1,Crizotinib,0.783396
EVSA-T,Dabrafenib,0.9679620000000001
NCI-H1838,Trametinib,0.9299040000000001
HCC1599,Afatinib,0.84657
OS-RC-2,Afatinib,0.899051
COLO-824,Linsitinib,0.874819
DEL,Ulixertinib,0.9142585
NALM-6,Ulixertinib,0.871683
PANC-10-05,Ruxolitinib,0.957694
MDA-MB-453,Navitoclax,0.871915
BT-483,Palbociclib,0.979045
Hs-746T,Leflunomide,0.889882
NALM-6,Gefitinib,0.9868
BPH-1,Ulixertinib,0.8148365
HLE,Lapatinib,0.942436
A498,MK-1775,0.780112
IGR-1,Dasatinib,0.990977
A498,Afatinib,0.8504889999999999
BE2-M17,Tamoxifen,0.9756610000000001
NCI-H747,Afatinib,0.7699189999999999
SK-N-FI,Ulixertinib,0.8682049999999999
PANC-10-05,Dasatinib,0.755479
LP-1,Linsitinib,0.9194200000000001
SK-N-SH,Lapatinib,0.836449
ESO26,Lapatinib,0.8610770000000001
NCCIT,Nilotinib,0.9886799999999999
KARPAS-1106P,Erlotinib,0.983692
NCI-H929,Osimertinib,0.990719
HCC1143,Osimertinib,0.907285
KYSE-410,Ulixertinib,0.8852125
HCC-827,Dabrafenib,0.973907
OVTOKO,Linsitinib,0.90612
NCI-H2087,Vorinostat,0.8598049999999999
M14,Erlotinib,0.9213690000000001
huH-1,Vinblastine,0.8349139999999999
RCC-JW,Dabrafenib,0.9828629999999999
786-0,MK-1775,0.593536
NCI-H2461,Navitoclax,0.942459
OE33,Leflunomide,0.894911
Mewo,Nilotinib,0.9673860000000001
MOLT-4,Navitoclax,0.36696999999999996
G-MEL,Afatinib,0.971231
TCCSUP,Trametinib,0.956857
HARA,Staurosporine,0.20892
K5,Palbociclib,0.882194
Ramos-2G6-4C10,Palbociclib,0.997984
RPMI-8226,Leflunomide,0.9070790000000001
BFTC-909,Afatinib,0.81509
GA-10,Crizotinib,0.965261
NCI-H520,Trametinib,0.9694860000000001
CAPAN-1,Sorafenib,0.910701
KYSE-510,Afatinib,0.883483
PANC-08-13,Vinblastine,0.9765780000000001
ES1,MK-1775,0.48273999999999995
HCC38,Erlotinib,0.980211
RMG-I,Gefitinib,0.8265
JHH-1,Crizotinib,0.9902190000000001
TK,Erlotinib,0.9762709999999999
MM1S,Navitoclax,0.545949
COLO-320-HSR,Ulixertinib,0.8898305000000001
DU-145,Dasatinib,0.887057
NCI-H841,Erlotinib,0.943717
UM-UC-3,Sorafenib,0.889451
NCI-H810,Dabrafenib,0.983225
WIL2-NS,Palbociclib,0.6462939999999999
HTC-C3,Osimertinib,0.9503440000000001
KP-N-YN,Crizotinib,0.989192
NB12,MK-1775,0.757084
JSC-1,Nilotinib,0.947674
BT-483,Vorinostat,0.835833
NEC8,Ruxolitinib,0.9944219999999999
KURAMOCHI,Navitoclax,0.8782760000000001
CHSA8926,Erlotinib,0.934991
HARA,Palbociclib,0.860864
EC-GI-10,MK-1775,0.5611510000000001
NCI-H2795,Crizotinib,0.965774
MDA-MB-436,Gefitinib,0.983625
MC-CAR,Palbociclib,0.979038
OCI-AML3,Erlotinib,0.9880610000000001
LCLC-103H,Erlotinib,0.978376
COR-L105,Navitoclax,0.699142
769-P,Erlotinib,0.9176700000000001
CFPAC-1,Erlotinib,0.892516
HT-1197,Gefitinib,0.972721
COLO-684,Daporinad,0.514702
GA-10,Vinblastine,0.45301899999999995
Calu-3,Dabrafenib,0.97677
NCI-H1915,Ulixertinib,0.8688579999999999
HCC1937,Vinblastine,0.9794209999999999
EoL-1-cell,Staurosporine,0.059095
LU-135,Palbociclib,0.958318
NCI-H2373,Dasatinib,0.957359
KYSE-410,Afatinib,0.698152
OVTOKO,Tamoxifen,0.9546399999999999
SISO,Leflunomide,0.884433
SK-HEP-1,Afatinib,0.9376389999999999
ATN-1,Gefitinib,0.993503
OAW-28,Vinblastine,0.899849
FU97,Navitoclax,0.867492
SJSA-1,Nilotinib,0.9708829999999999
CAMA-1,Erlotinib,0.9858790000000001
EM-2,Vorinostat,0.731276
SU8686,Ruxolitinib,0.969092
DOV13,Navitoclax,0.781274
NCI-H841,Daporinad,0.74487
NCI-H1573,Dabrafenib,0.968882
GP5d,Navitoclax,0.732345
JHH-7,Palbociclib,0.9807540000000001
T98G,Lapatinib,0.966701
SCC-3,Tamoxifen,0.957203
KYSE-180,Erlotinib,0.914437
UMC-11,Tamoxifen,0.9121790000000001
DU-4475,Tamoxifen,0.9051
SW1271,Crizotinib,0.9731120000000001
EC-GI-10,Vinblastine,0.511306
EFM-19,Erlotinib,0.9771129999999999
HT-144,Staurosporine,0.468592
TK,Lapatinib,0.993065
VCaP,Vorinostat,0.75451
SBC-3,Navitoclax,0.861836
A498,Palbociclib,0.9448700000000001
MV-4-11,Osimertinib,0.9184389999999999
TGBC1TKB,Staurosporine,0.43683900000000003
PL18,Erlotinib,0.97283
TE-12,Linsitinib,0.9353959999999999
SK-LMS-1,Osimertinib,0.984558
MES-SA,Dabrafenib,0.9836719999999999
MDA-MB-361,Tamoxifen,0.939107
42-MG-BA,Navitoclax,0.8838360000000001
RPMI-8866,Crizotinib,0.9464290000000001
IMR-5,Nilotinib,0.9721719999999999
HuP-T4,Tamoxifen,0.970382
RL95-2,Crizotinib,0.9922989999999999
NCI-H211,Palbociclib,0.822332
NCI-H1581,Tamoxifen,0.920243
A498,Erlotinib,0.974922
KARPAS-620,Nilotinib,0.980079
KYSE-150,Gefitinib,0.9139309999999999
MLMA,Lapatinib,0.8781540000000001
A549,Afatinib,0.7894329999999999
M14,Gefitinib,0.97769
KM-H2,Staurosporine,0.555632
HTC-C3,Staurosporine,0.301158
HCT-116,Leflunomide,0.825909
NCI-H526,Sorafenib,0.809339
Hs-578-T,Dabrafenib,0.984248
HL-60,Ulixertinib,0.8673575000000001
CAS-1,Ruxolitinib,0.971141
PC-14,Dabrafenib,0.973435
TE-5,Vinblastine,0.8255620000000001
SK-LMS-1,Gefitinib,0.979928
LS-180,Trametinib,0.724305
SW1271,Gefitinib,0.976435
IGROV-1,Navitoclax,0.9057629999999999
NCI-H2066,Afatinib,0.853158
NCI-H1755,Linsitinib,0.90155
NCI-H3122,MK-1775,0.6994739999999999
KYSE-450,Nilotinib,0.986635
HCC1143,Tamoxifen,0.92369
NCI-H2141,Linsitinib,0.960075
EW-16,Palbociclib,0.9411229999999999
NALM-6,Staurosporine,0.10998699999999999
SW900,Trametinib,0.720163
ALL-PO,Vorinostat,0.601159
HuP-T3,Vinblastine,0.848023
NCI-H1666,Leflunomide,0.8892399999999999
RKO,Dabrafenib,0.81192
KYM-1,Daporinad,0.535756
NCI-H720,Nilotinib,0.988626
KE-37,Linsitinib,0.970722
NCI-H82,Ruxolitinib,0.943557
PCI-30,Daporinad,0.596953
NCI-H28,Nilotinib,0.956367
KG-1,Osimertinib,0.990923
Detroit562,Crizotinib,0.968441
MOLT-16,Palbociclib,0.818338
SN12C,Dasatinib,0.8916959999999999
C-33-A,Osimertinib,0.880237
Mewo,Vinblastine,0.874074
SW1463,Vinblastine,0.8748950000000001
NCI-H2087,Linsitinib,0.9371879999999999
CAL-78,Ruxolitinib,0.9892780000000001
G-401,Lapatinib,0.809716
SNU-407,Afatinib,0.83636
RPMI-8402,Nilotinib,0.970931
SiHa,MK-1775,0.8443149999999999
KE-37,Nilotinib,0.972352
COLO-678,Trametinib,0.7224619999999999
LU-65,Lapatinib,0.864935
MDA-MB-415,Dabrafenib,0.98354
ARH-77,Gefitinib,0.986467
EGI-1,Leflunomide,0.8796940000000001
GCT,Staurosporine,0.170404
G-292-Clone-A141B1,Leflunomide,0.931378
LOU-NH91,Crizotinib,0.9891719999999999
Mo-T,Sorafenib,0.874783
CS1,MK-1775,0.704979
TK10,Navitoclax,0.93694
MONO-MAC-6,Vinblastine,0.415214
NCI-H2405,Ruxolitinib,0.957548
SNU-1,MK-1775,0.718404
NCI-H1048,Linsitinib,0.970972
SK-PN-DW,Palbociclib,0.9765389999999999
AU565,Afatinib,0.539658
OVMIU,Navitoclax,0.692244
697,MK-1775,0.408122
ONS-76,Vinblastine,0.7366739999999999
MFH-ino,MK-1775,0.9265709999999999
ES6,Afatinib,0.8377709999999999
COLO-680N,Erlotinib,0.9513530000000001
CA46,Linsitinib,0.946577
PANC-03-27,Dasatinib,0.810604
huH-1,Linsitinib,0.877056
NCI-H2141,Trametinib,0.9822190000000001
KM-H2,Palbociclib,0.828573
EFO-21,Nilotinib,0.9718469999999999
BICR10,Trametinib,0.940581
H9,Crizotinib,0.9913540000000001
RT-112,Vinblastine,0.503645
P30-OHK,Erlotinib,0.832635
KS-1,Leflunomide,0.9479559999999999
NB69,Vinblastine,0.566599
NCI-H1876,Erlotinib,0.951118
JHH-6,Vorinostat,0.809718
RH-1,Vorinostat,0.680742
HOP-92,Nilotinib,0.983762
RCC-JW,Ruxolitinib,0.9657120000000001
OACM5-1,Crizotinib,0.9864430000000001
KURAMOCHI,Leflunomide,0.8831620000000001
SK-LU-1,Vinblastine,0.892437
639-V,Lapatinib,0.9585959999999999
NCI-H2869,Leflunomide,0.8825879999999999
KYSE-450,MK-1775,0.605141
ST486,MK-1775,0.48027299999999995
TK10,Vorinostat,0.834309
NCI-H1944,Ulixertinib,0.8761120000000001
NCI-H1435,Lapatinib,0.9688530000000001
TK10,Palbociclib,0.8785799999999999
PC-3,Vorinostat,0.8651840000000001
NB10,Linsitinib,0.795207
HCC-78,Trametinib,0.8844569999999999
M059J,Dabrafenib,0.977707
CAL-148,Staurosporine,0.601228
DBTRG-05MG,Vinblastine,0.8537110000000001
A2058,Gefitinib,0.9925930000000001
HCC-78,Ruxolitinib,0.9586540000000001
PL18,Dasatinib,0.849989
CGTH-W-1,Sorafenib,0.917067
MKN45,Dabrafenib,0.928834
NCI-H2023,Navitoclax,0.9595889999999999
BE2-M17,Dabrafenib,0.977683
NOS-1,Dabrafenib,0.984334
HCC70,Palbociclib,0.971464
OVMIU,Crizotinib,0.9727549999999999
EVSA-T,Nilotinib,0.768087
NCI-H2591,Nilotinib,0.975834
HT-3,MK-1775,0.74779
SU8686,Vinblastine,0.910509
RCC10RGB,Ulixertinib,0.8549770000000001
HH,Staurosporine,0.509165
NCI-H835,Nilotinib,0.9649559999999999
U-2-OS,Ulixertinib,0.9158205
RO82-W-1,Lapatinib,0.9519110000000001
DEL,Erlotinib,0.9225559999999999
KY821,Lapatinib,0.879473
CAL-72,Osimertinib,0.9493159999999999
SUP-T1,Afatinib,0.8325379999999999
SUP-T1,Daporinad,0.411213
NCI-H716,Ruxolitinib,0.879755
WM793B,Ruxolitinib,0.9844200000000001
647-V,MK-1775,0.6941390000000001
SW1271,Staurosporine,0.620319
RERF-LC-Sq1,Vinblastine,0.720799
IMR-5,Dabrafenib,0.992761
SJRH30,Ulixertinib,0.9622985000000001
22RV1,Osimertinib,0.966023
NCI-H1693,Ruxolitinib,0.9519280000000001
M14,Vinblastine,0.664353
SK-UT-1,Tamoxifen,0.964189
MHH-ES-1,Palbociclib,0.9405370000000001
SLVL,Dabrafenib,0.9867530000000001
COR-L32,Osimertinib,0.943623
SBC-5,Crizotinib,0.970607
D-392MG,Osimertinib,0.9643879999999999
SU-DHL-10,Vinblastine,0.412469
BHT-101,Lapatinib,0.852504
RKN,Leflunomide,0.8693040000000001
DU-145,Ulixertinib,0.9758680000000001
WM35,Dasatinib,0.985518
TE-1,Ruxolitinib,0.983081
TGW,Staurosporine,0.304504
JHH-6,Tamoxifen,0.955522
SNU-387,Trametinib,0.844743
NCI-H810,Osimertinib,0.958946
DK-MG,Trametinib,0.756445
HH,Leflunomide,0.8991469999999999
CHSA8926,Leflunomide,0.908165
B-CPAP,Vinblastine,0.6665449999999999
IHH-4,Tamoxifen,0.930225
RC-K8,Ulixertinib,0.9449120000000001
OVCA420,Tamoxifen,0.9615299999999999
CAS-1,Leflunomide,0.8889379999999999
SW948,Erlotinib,0.985556
GMS-10,Leflunomide,0.8872530000000001
NB13,Palbociclib,0.965657
HCC1806,Ulixertinib,0.9391665000000001
TYK-nu,Ulixertinib,0.8399955
HCC1419,Osimertinib,0.8810030000000001
JVM-2,Navitoclax,0.6277119999999999
IA-LM,Palbociclib,0.9807389999999999
SW948,Linsitinib,0.9385690000000001
639-V,Vorinostat,0.9106569999999999
NCI-H1703,Sorafenib,0.6967409999999999
HEC-1,Palbociclib,0.9858540000000001
EB-3,Vorinostat,0.757095
HPAF-II,Ruxolitinib,0.9752290000000001
MEG-01,Crizotinib,0.8833799999999999
MFH-ino,Palbociclib,0.919967
NCI-H810,Vinblastine,0.847993
MLMA,Staurosporine,0.20214400000000002
NCI-H1944,Tamoxifen,0.94988
MONO-MAC-6,Trametinib,0.789211
HCT-116,Osimertinib,0.9823879999999999
NCI-H2023,Lapatinib,0.9243389999999999
HT-115,Dabrafenib,0.991624
COLO-792,Dabrafenib,0.9857549999999999
MDA-MB-175-VII,Tamoxifen,0.94276
JJN-3,Afatinib,0.909516
HSC-2,Dabrafenib,0.9757049999999999
U-118-MG,Dasatinib,0.8926129999999999
JVM-3,Linsitinib,0.947916
NCI-H2369,Vorinostat,0.8607040000000001
NCI-H23,Leflunomide,0.885192
SW13,Afatinib,0.5181399999999999
NB69,Vorinostat,0.628551
SK-MM-2,Palbociclib,0.97344
NCI-H1648,Linsitinib,0.906017
KELLY,Lapatinib,0.861455
PEO1,Ruxolitinib,0.969216
B-CPAP,Crizotinib,0.984764
HT-144,Linsitinib,0.9761639999999999
GAK,Leflunomide,0.947926
HMV-II,MK-1775,0.81198
IHH-4,Lapatinib,0.957678
SK-MEL-2,Trametinib,0.5302600000000001
MHH-PREB-1,Leflunomide,0.875653
KU-19-19,Tamoxifen,0.9577709999999999
YAPC,Ruxolitinib,0.9598909999999999
DMS-114,Erlotinib,0.976497
EB2,Crizotinib,0.989157
RKO,Gefitinib,0.987439
HuP-T3,Leflunomide,0.907489
PANC-02-03,Dasatinib,0.754061
Calu-6,Sorafenib,0.80914
OVCAR-3,Palbociclib,0.98777
PANC-02-03,Osimertinib,0.9169209999999999
SW1116,Erlotinib,0.920632
PF-382,Palbociclib,0.8224309999999999
SUP-M2,Vinblastine,0.276598
KMOE-2,Afatinib,0.8505
JHU-022,Vorinostat,0.813701
SW1573,Sorafenib,0.9166549999999999
Saos-2,Daporinad,0.674072
NOS-1,MK-1775,0.6915479999999999
NCI-H2228,Tamoxifen,0.950958
KP-1N,Ruxolitinib,0.9796229999999999
Hs-445,Tamoxifen,0.989088
EFO-27,Linsitinib,0.984099
VA-ES-BJ,Navitoclax,0.9715950000000001
HL-60,Tamoxifen,0.931736
HTC-C3,Gefitinib,0.963191
Calu-6,Navitoclax,0.662589
A253,Lapatinib,0.8931680000000001
KYSE-270,Linsitinib,0.9890700000000001
SW1710,Crizotinib,0.991243
EVSA-T,Erlotinib,0.968384
TE-8,Leflunomide,0.9337850000000001
GI-1,Staurosporine,0.26372399999999996
RT4,Erlotinib,0.9490280000000001
SUP-B15,Staurosporine,0.246267
COR-L311,Erlotinib,0.990383
UACC-812,Lapatinib,0.739391
NCI-H2461,Gefitinib,0.973865
COLO-824,Tamoxifen,0.875102
SH-4,Linsitinib,0.9828520000000001
BL-41,Palbociclib,0.947707
ETK-1,MK-1775,0.7268600000000001
COLO-684,Crizotinib,0.97355
U-118-MG,Tamoxifen,0.9350649999999999
SK-UT-1,Nilotinib,0.9806239999999999
HMV-II,Tamoxifen,0.910658
NCI-H1694,Afatinib,0.884144
M059J,Osimertinib,0.965283
LOU-NH91,Tamoxifen,0.97345
BICR22,Sorafenib,0.90974
CAS-1,MK-1775,0.7453350000000001
HT-1080,Lapatinib,0.97326
HCC-78,Crizotinib,0.900436
SUP-HD1,Vorinostat,0.720463
FADU,Sorafenib,0.873128
TK10,Dasatinib,0.662903
COLO-678,Dasatinib,0.944627
NCI-H2731,Leflunomide,0.942423
MKN45,Navitoclax,0.9726540000000001
DK-MG,Linsitinib,0.972949
UM-UC-3,Ulixertinib,0.9839889999999999
HCT-15,Dasatinib,0.8892040000000001
NCI-H1694,Ruxolitinib,0.979158
COLO-829,Afatinib,0.915026
MPP-89,Sorafenib,0.9153690000000001
GMS-10,Crizotinib,0.993419
MHH-ES-1,Nilotinib,0.981416
SKN,Palbociclib,0.936358
VAL,Afatinib,0.803642
CESS,Gefitinib,0.976568
ES8,Staurosporine,0.28075900000000004
KYSE-270,Leflunomide,0.879343
LK-2,Gefitinib,0.982874
NCI-H2461,Daporinad,0.722917
NH-12,Navitoclax,0.43586499999999995
LC-1-sq,Palbociclib,0.966467
ESO26,Navitoclax,0.838577
HT-115,Palbociclib,0.9390959999999999
Hs-578-T,Vinblastine,0.60556
SU8686,Vorinostat,0.9460059999999999
RC-K8,Leflunomide,0.6638539999999999
BC-1,Nilotinib,0.965968
H4,MK-1775,0.545763
RKN,Palbociclib,0.9777629999999999
T47D,Osimertinib,0.9335889999999999
FADU,Gefitinib,0.8678450000000001
MM1S,Trametinib,0.9447129999999999
T84,Osimertinib,0.945471
MOLT-4,Linsitinib,0.970353
NCI-H2009,Palbociclib,0.974611
BT-20,Staurosporine,0.5299689999999999
Hs-766T,Dasatinib,0.8543270000000001
NCI-H2731,Linsitinib,0.9164030000000001
COLO-792,Leflunomide,0.8224670000000001
SHP-77,Afatinib,0.8339219999999999
SU-DHL-6,Gefitinib,0.994886
Daoy,Palbociclib,0.986087
RCC10RGB,Crizotinib,0.9762620000000001
NCI-H1650,Dasatinib,0.782406
RKN,Ruxolitinib,0.966981
8505C,Afatinib,0.858201
OE21,Dasatinib,0.83393
COLO-680N,Vinblastine,0.9422709999999999
Hs-578-T,Lapatinib,0.8534870000000001
J82,Sorafenib,0.9718180000000001
PCI-30,Nilotinib,0.983885
5637,Osimertinib,0.884432
TGW,Leflunomide,0.9030809999999999
Ca9-22,Ulixertinib,0.8897915000000001
PANC-03-27,Tamoxifen,0.9644879999999999
ZR-75-30,Ruxolitinib,0.955468
SJSA-1,Dabrafenib,0.966857
T84,Crizotinib,0.9176219999999999
NCI-H720,Palbociclib,0.979402
COLO-320-HSR,Dabrafenib,0.98705
JHU-022,Ruxolitinib,0.925816
A375,MK-1775,0.6527430000000001
DB,Sorafenib,0.780985
NCI-H1563,Staurosporine,0.5268149999999999
HD-MY-Z,Osimertinib,0.963851
NCI-H2066,Staurosporine,0.614117
IM-95,Erlotinib,0.959976
A4-Fuk,Tamoxifen,0.972778
SCC-4,Linsitinib,0.972535
PC-14,Gefitinib,0.626867
L-540,Nilotinib,0.9903770000000001
HCC1143,Trametinib,0.812995
HMV-II,Staurosporine,0.530196
RKO,Nilotinib,0.945363
UMC-11,Lapatinib,0.8795459999999999
CAL-29,MK-1775,0.6690520000000001
SK-PN-DW,MK-1775,0.59577
ETK-1,Afatinib,0.781722
JHH-1,Linsitinib,0.9697870000000001
NCI-H1755,Palbociclib,0.8790110000000001
DB,Afatinib,0.793201
VCaP,Lapatinib,0.938163
KMS-12-BM,Navitoclax,0.404882
AsPC-1,Sorafenib,0.877707
Caov-4,Tamoxifen,0.904292
RC-K8,Sorafenib,0.801856
SK-N-AS,Lapatinib,0.9679540000000001
SCC-15,Erlotinib,0.8644350000000001
COLO-205,Sorafenib,0.805547
NCI-H1944,Erlotinib,0.892086
MEL-JUSO,Sorafenib,0.899924
L-363,MK-1775,0.5310699999999999
TC-71,Linsitinib,0.8816790000000001
IGR-37,Afatinib,0.9483159999999999
ESO51,Sorafenib,0.882784
IGR-37,Trametinib,0.252625
EoL-1-cell,Gefitinib,0.984618
KP-3,Vinblastine,0.8505590000000001
Ca9-22,Osimertinib,0.8709610000000001
RPMI-8402,Staurosporine,0.221335
NCI-H1650,Trametinib,0.959225
DB,Ruxolitinib,0.969975
NCI-H2591,Navitoclax,0.945478
HPAC,Leflunomide,0.8326879999999999
WM278,MK-1775,0.825665
TT,Sorafenib,0.908465
COLO-320-HSR,Lapatinib,0.754445
SKN-3,Ulixertinib,0.9231280000000001
MPP-89,Afatinib,0.8817309999999999
SR,Vinblastine,0.422968
IM-9,Dabrafenib,0.743182
LS-180,Ulixertinib,0.850449
BFTC-909,Vinblastine,0.640407
NCI-H2369,Osimertinib,0.976758
SK-N-FI,Sorafenib,0.8812059999999999
TE-1,Lapatinib,0.773497
HCC-78,Palbociclib,0.967102
VCaP,Palbociclib,0.9301969999999999
TOV-112D,Lapatinib,0.952434
BT-483,Sorafenib,0.8870290000000001
NAMALWA,Sorafenib,0.872706
OVCAR-5,Lapatinib,0.908752
EPLC-272H,Sorafenib,0.883426
MOLM-13,Erlotinib,0.879541
MFM-223,Ruxolitinib,0.9198440000000001
BICR22,Gefitinib,0.968008
CCRF-CEM,Ruxolitinib,0.9945879999999999
HH,Gefitinib,0.9871030000000001
NCI-H720,Gefitinib,0.9861040000000001
NCI-H2122,Ruxolitinib,0.955958
COLO-684,Afatinib,0.851751
UACC-62,Staurosporine,0.557609
HCC1806,Afatinib,0.770997
DK-MG,Vinblastine,0.858736
NCI-H2369,Dabrafenib,0.984867
YAPC,Gefitinib,0.9765159999999999
EW-16,Nilotinib,0.9885
HSC-4,Crizotinib,0.994976
NCI-H226,Afatinib,0.9105559999999999
SIMA,Lapatinib,0.9180309999999999
647-V,Dabrafenib,0.9866879999999999
NH-12,Sorafenib,0.811876
HT-144,Erlotinib,0.9592719999999999
NAMALWA,Navitoclax,0.928392
G-402,Lapatinib,0.8217190000000001
NCI-H835,Osimertinib,0.976613
C32,Ulixertinib,0.8095755
MKN28,Trametinib,0.7933140000000001
HCC-44,Ulixertinib,0.8500045
TUR,Nilotinib,0.996609
REH,Palbociclib,0.877863
FU-OV-1,Vinblastine,0.96155
SLVL,Ulixertinib,0.8090875
MS-1,Dabrafenib,0.99226
NCI-H1975,Tamoxifen,0.899731
CCK-81,Dasatinib,0.915041
VMRC-LCD,MK-1775,0.792934
UACC-62,Ruxolitinib,0.986029
SJRH30,Vorinostat,0.740267
MOLT-4,Leflunomide,0.8931120000000001
C-4-I,Afatinib,0.794197
DOV13,Lapatinib,0.8770389999999999
COR-L32,Gefitinib,0.9800690000000001
NCI-H446,Navitoclax,0.712001
ALL-PO,Dasatinib,0.9640569999999999
D-283MED,Daporinad,0.25749
LAMA-84,Erlotinib,0.961017
HT-29,Dasatinib,0.910444
MKN1,Vorinostat,0.817623
HC-1,Afatinib,0.8351870000000001
KMRC-1,Lapatinib,0.847577
SNU-387,Vinblastine,0.733008
KU-19-19,Vinblastine,0.675413
KP-4,Linsitinib,0.95975
NCI-H1651,Staurosporine,0.482876
RERF-GC-1B,Dabrafenib,0.984447
COR-L32,Nilotinib,0.944634
ALL-SIL,Trametinib,0.981929
KYSE-450,Ruxolitinib,0.968143
TGBC24TKB,Dasatinib,0.8532489999999999
GOTO,Linsitinib,0.9670799999999999
NCI-H196,Osimertinib,0.949643
NB1,Sorafenib,0.812244
ESO26,Nilotinib,0.9914790000000001
LS-411N,Vinblastine,0.721296
639-V,Palbociclib,0.9683870000000001
HuCCT1,Staurosporine,0.250852
HCC1954,Navitoclax,0.960274
CESS,Dasatinib,0.7805949999999999
RD,Ruxolitinib,0.9839620000000001
SK-MEL-1,Dasatinib,0.9842569999999999
CCRF-CEM,Linsitinib,0.985941
T47D,Sorafenib,0.934313
TE-4,Vorinostat,0.818048
WM35,Dabrafenib,0.31843499999999997
SUP-M2,Dabrafenib,0.9767379999999999
HCC70,Ribociclib,0.9785020000000001
NCI-H3122,Nilotinib,0.966517
COLO-320-HSR,Nilotinib,0.915256
NCI-H526,Erlotinib,0.9808319999999999
CaR-1,Lapatinib,0.8084399999999999
JHH-1,Vinblastine,0.846836
IHH-4,Crizotinib,0.992999
NCI-H1944,Ruxolitinib,0.931752
BICR78,Staurosporine,0.469416
Raji,Staurosporine,0.310702
OVMIU,Nilotinib,0.981866
ME-180,Navitoclax,0.819939
TE-4,Gefitinib,0.9347629999999999
EJM,Tamoxifen,0.9898379999999999
ZR-75-30,Sorafenib,0.800826
SW756,Tamoxifen,0.94715
CAL-72,Leflunomide,0.820362
DG-75,Erlotinib,0.9724360000000001
COR-L311,Ulixertinib,0.978138
LC4-1,Vinblastine,0.565427
SNU-407,Palbociclib,0.911855
22RV1,Dabrafenib,0.980118
KYSE-50,Ruxolitinib,0.981009
OVCAR-4,Erlotinib,0.9560209999999999
EFO-21,Palbociclib,0.93461
PA-1,Leflunomide,0.910861
MDA-MB-231,Staurosporine,0.160781
KARPAS-422,Dabrafenib,0.8377180000000001
ALL-PO,MK-1775,0.568621
SNU-449,Ruxolitinib,0.9606389999999999
NALM-6,Dasatinib,0.8218479999999999
SW900,Dasatinib,0.7988770000000001
SU-DHL-8,Linsitinib,0.989759
DOK,Ruxolitinib,0.909723
OAW-28,Staurosporine,0.39174699999999996
NCI-H441,Dabrafenib,0.954773
UMC-11,Palbociclib,0.9278350000000001
NCI-H2803,Ruxolitinib,0.96726
NCI-H929,Ulixertinib,0.8591015
NCI-H1693,Dasatinib,0.797467
A498,Staurosporine,0.354111
SU-DHL-8,Tamoxifen,0.9900680000000001
SJRH30,Dabrafenib,0.9900959999999999
HSC-2,Palbociclib,0.9684709999999999
EB-3,Ulixertinib,0.958415
KLE,Vorinostat,0.8095100000000001
TE-1,Trametinib,0.854141
OCI-AML2,Nilotinib,0.9803620000000001
KYSE-220,Ruxolitinib,0.9817950000000001
EW-11,Dasatinib,0.982564
SU-DHL-8,Afatinib,0.928057
NCI-H211,Lapatinib,0.812248
NCI-H841,Staurosporine,0.46638199999999996
CAL-39,MK-1775,0.6011920000000001
NCI-H2591,Dabrafenib,0.972567
DG-75,Linsitinib,0.9653520000000001
DSH1,Staurosporine,0.470631
NCI-H322M,Crizotinib,0.9718540000000001
DMS-273,Ruxolitinib,0.983474
HCC-44,Dabrafenib,0.9696670000000001
SW1783,Afatinib,0.865315
OVCAR-4,Ruxolitinib,0.972941
KM12,Navitoclax,0.8526819999999999
NB10,Navitoclax,0.9513940000000001
HSC-39,Ulixertinib,0.8939225000000001
NCI-H727,Dasatinib,0.9308489999999999
CTV-1,Tamoxifen,0.954585
GA-10,Lapatinib,0.892349
WM278,Dabrafenib,0.715364
DG-75,Leflunomide,0.8408030000000001
NCI-H196,Linsitinib,0.9763860000000001
KMRC-20,Afatinib,0.855561
OS-RC-2,Erlotinib,0.957208
LB771-HNC,Trametinib,0.941426
KMS-12-BM,Linsitinib,0.796886
BICR10,Vorinostat,0.806377
NCI-H1355,Dabrafenib,0.9719030000000001
BC-1,Staurosporine,0.292005
PC-3,Linsitinib,0.965671
NCI-H2595,Trametinib,0.948234
Hs-445,Ulixertinib,0.9507334999999999
TT2609-C02,Vinblastine,0.9528540000000001
CAPAN-2,Tamoxifen,0.890445
GCT,MK-1775,0.684362
NCI-H2122,Dasatinib,0.9904799999999999
KYSE-520,Crizotinib,0.970526
EJM,Dabrafenib,0.94495
OSC-20,Trametinib,0.918696
HAL-01,MK-1775,0.558706
H9,Afatinib,0.794136
8-MG-BA,Sorafenib,0.846305
MFH-ino,Afatinib,0.909532
COR-L105,Trametinib,0.632517
NCI-N87,Palbociclib,0.917834
NCI-H358,MK-1775,0.715457
EB-3,Vinblastine,0.668424
MOLT-16,MK-1775,0.41379399999999994
SK-UT-1,Gefitinib,0.987942
