CELL_LINE_NAME,DRUG_NAME,False AUC,AUC
NCI-H2591,Erlotinib,0.932615,0.945279
SNU-16,Osimertinib,0.99269,0.948277
697,Crizotinib,0.941472,0.90295
SH-4,Trametinib,0.5349079999999999,0.233944
SW684,Erlotinib,0.606753,0.970961
KMOE-2,Sorafenib,0.899166,0.732841
NCI-H345,Staurosporine,0.981157,0.5281680000000001
Hs-746T,Linsitinib,0.987648,0.966597
PSN1,Daporinad,0.978659,0.6282989999999999
NUGC-3,Afatinib,0.805351,0.679542
Raji,Osimertinib,0.8909020000000001,0.951186
HGC-27,Gefitinib,0.859662,0.986975
L-1236,Lapatinib,0.980109,0.818327
NCI-H1048,Erlotinib,0.579431,0.984259
COLO-680N,Leflunomide,0.8964055000000001,0.900885
HEL,Ruxolitinib,0.994301,0.826009
ES6,Leflunomide,0.978918,0.8779440000000001
NCI-H2405,Vinblastine,0.958243,0.964556
HSC-2,Lapatinib,0.98379,0.825274
HEL,Linsitinib,0.849168,0.978462
NCI-H929,Erlotinib,0.384691,0.986198
MG-63,Trametinib,0.932978,0.920931
SNU-1040,Dabrafenib,0.9834535,0.974825
HuO-3N1,Dasatinib,0.801619,0.745107
HGC-27,Crizotinib,0.415214,0.994843
COLO-679,Vinblastine,0.536079,0.909923
CCK-81,Nilotinib,0.958114,0.989498
HeLa,Navitoclax,0.886835,0.969131
TOV-21G,Osimertinib,0.772934,0.936496
BE-13,Trametinib,0.323623,0.969027
D-392MG,Dabrafenib,0.991311,0.984214
A3-KAW,Crizotinib,0.979528,0.954021
NCI-H522,Dabrafenib,0.654767,0.960764
NCI-H441,Erlotinib,0.952687,0.889948
U-266,Nilotinib,0.962775,0.979807
CCRF-CEM,Dabrafenib,0.80989,0.980297
NH-12,Crizotinib,0.8657530000000001,0.988804
NCI-H513,Osimertinib,0.94326,0.8616590000000001
EGI-1,Dabrafenib,0.993578,0.980852
NB14,Ruxolitinib,0.904992,0.961631
H-EMC-SS,Osimertinib,0.97807,0.916924
NCI-H1993,MK-1775,0.976613,0.705743
IGR-1,Afatinib,0.923902,0.912906
DMS-79,Crizotinib,0.980147,0.998704
RH-1,Nilotinib,0.630095,0.933661
NCI-H1755,Trametinib,0.985482,0.779704
KM-H2,Trametinib,0.575998,0.981881
EMC-BAC-2,Nilotinib,0.964754,0.987346
K-562,Vorinostat,0.712382,0.734888
KYSE-520,Lapatinib,0.972474,0.732694
YH-13,Staurosporine,0.813469,0.08154199999999999
AM-38,Leflunomide,0.938927,0.886065
MEG-01,Linsitinib,0.154158,0.986451
SKN,Nilotinib,0.988199,0.965884
GI-1,Vorinostat,0.836492,0.812769
SIMA,Osimertinib,0.954021,0.927292
MG-63,Crizotinib,0.8300620000000001,0.976935
EN,Ruxolitinib,0.986753,0.958012
JIMT-1,Vinblastine,0.976637,0.630638
HOP-62,Leflunomide,0.980739,0.940567
MOLP-8,Navitoclax,0.979421,0.814695
COLO-320-HSR,Daporinad,0.864577,0.314538
SW837,Vorinostat,0.988216,0.723208
NCI-H1435,Palbociclib,0.97407,0.986637
SCC-4,Sorafenib,0.8781540000000001,0.91196
KYSE-50,Dabrafenib,0.9119415,0.973159
SW620,Tamoxifen,0.6041569999999999,0.942146
A549,Navitoclax,0.810545,0.840616
NCI-H441,Navitoclax,0.387603,0.848625
RT4,Navitoclax,0.891675,0.8050649999999999
SW1088,Nilotinib,0.957232,0.985011
SK-N-SH,Erlotinib,0.7841640000000001,0.970082
ESO51,Ruxolitinib,0.983601,0.925663
LB771-HNC,Vinblastine,0.89712,0.849029
L-540,Tamoxifen,0.992955,0.961737
D-392MG,Erlotinib,0.898494,0.981024
NB7,Tamoxifen,0.910279,0.949859
CAL-51,Ulixertinib,0.946888,0.9026485
Becker,Staurosporine,0.985239,0.428048
SK-N-AS,Nilotinib,0.934808,0.976072
HuP-T3,MK-1775,0.962254,0.70581
NCI-H513,Vinblastine,0.8766299999999999,0.970043
NCI-H1092,Sorafenib,0.756363,0.8793549999999999
DEL,Dasatinib,0.907906,0.969822
NCI-H28,Dabrafenib,0.934221,0.827947
NCI-H1155,Lapatinib,0.7713720000000001,0.97019
NCI-H1048,Crizotinib,0.8782200000000001,0.991817
SW620,Vorinostat,0.924751,0.728989
MDA-MB-453,Vinblastine,0.803243,0.743847
UACC-62,Osimertinib,0.6335149999999999,0.970061
NCI-H1792,Trametinib,0.973953,0.6275069999999999
TGBC11TKB,Leflunomide,0.962762,0.863958
SK-CO-1,Staurosporine,0.947025,0.170704
TCCSUP,Sorafenib,0.9109015,0.922687
CADO-ES1,Nilotinib,0.809619,0.988044
KARPAS-1106P,Trametinib,0.6157819999999999,0.961672
BC-1,Sorafenib,0.987293,0.841567
KY821,Staurosporine,0.38996,0.243289
DOK,Sorafenib,0.725808,0.95466
HT-1376,Vorinostat,0.869194,0.8483
DAN-G,Lapatinib,0.852183,0.888769
WSU-NHL,Vorinostat,0.915047,0.628556
MN-60,Vinblastine,0.983358,0.757618
T84,Lapatinib,0.885223,0.842951
NB14,Vinblastine,0.99132,0.456884
KYSE-180,Sorafenib,0.981243,0.8910600000000001
ESO51,Trametinib,0.905902,0.476388
SCC-4,Leflunomide,0.948591,0.919475
NCI-H520,Linsitinib,0.685384,0.982935
HCC1954,Vinblastine,0.774317,0.8231510000000001
SU-DHL-10,Dabrafenib,0.990117,0.979907
KP-4,Sorafenib,0.960357,0.8812959999999999
NCI-H1417,Navitoclax,0.5420729999999999,0.37706
EW-11,Palbociclib,0.794845,0.919231
IST-MES1,Crizotinib,0.825061,0.97691
OCI-AML2,Sorafenib,0.99337,0.767716
PEO1,Vinblastine,0.861402,0.797521
MDST8,Dasatinib,0.989287,0.970328
SK-N-AS,Ruxolitinib,0.973141,0.940752
MDA-MB-415,Leflunomide,0.939683,0.895338
JHH-1,Osimertinib,0.94917,0.941319
KP-1N,Vorinostat,0.974653,0.868239
SAT,Ulixertinib,0.933164,0.9187825000000001
EB-3,Linsitinib,0.744529,0.941627
KYSE-270,Palbociclib,0.5797939999999999,0.984087
NCI-H2170,Navitoclax,0.990426,0.612168
NCI-H2009,Dasatinib,0.984844,0.791788
KU-19-19,Osimertinib,0.9961,0.987843
MN-60,Trametinib,0.891752,0.983052
MEL-JUSO,Afatinib,0.8955200000000001,0.949943
GAK,Afatinib,0.8804620000000001,0.90059
A2058,Erlotinib,0.989079,0.970978
TK,Crizotinib,0.927405,0.991157
OPM-2,Lapatinib,0.916708,0.94088
OVMIU,Vorinostat,0.911781,0.815801
OAW-42,Nilotinib,0.896473,0.985921
RKN,Vorinostat,0.91266,0.883418
MCF7,Sorafenib,0.981018,0.804972
SNU-1,Vinblastine,0.990014,0.939745
GCIY,Afatinib,0.905919,0.7641680000000001
VM-CUB-1,Afatinib,0.971759,0.938161
KARPAS-299,MK-1775,0.988531,0.463305
HCC1419,Palbociclib,0.94477,0.975936
TT2609-C02,Palbociclib,0.805172,0.960565
SW620,Ruxolitinib,0.538419,0.977988
EW-11,Ulixertinib,0.956064,0.91655
BICR10,Ruxolitinib,0.935684,0.978027
SISO,Crizotinib,0.955498,0.982884
NOMO-1,Tamoxifen,0.711895,0.956664
BT-474,Tamoxifen,0.983515,0.964838
FADU,Leflunomide,0.8221625,0.920503
MIA-PaCa-2,Dasatinib,0.755678,0.98994
647-V,Palbociclib,0.986688,0.984934
DAN-G,Ulixertinib,0.514915,0.9180545
MFE-280,Staurosporine,0.97948,0.477249
PL18,Nilotinib,0.915015,0.982745
SK-GT-2,Sorafenib,0.78495,0.893336
NCI-H211,Linsitinib,0.800235,0.894807
NCI-H720,Dasatinib,0.990872,0.97948
J82,Dabrafenib,0.88523,0.98142
NCC010,Crizotinib,0.974007,0.993406
BT-483,Gefitinib,0.857822,0.970559
HCC1428,Linsitinib,0.991152,0.969798
G-292-Clone-A141B1,Osimertinib,0.900958,0.931474
U-87-MG,Dasatinib,0.932688,0.98615
NCI-H2085,Erlotinib,0.986674,0.979549
Hs-746T,Gefitinib,0.822825,0.964596
TGBC11TKB,Gefitinib,0.775308,0.968826
KARPAS-45,Crizotinib,0.992735,0.909245
EW-16,Ruxolitinib,0.915805,0.978659
JSC-1,Erlotinib,0.967056,0.935479
HCC1143,Palbociclib,0.866841,0.967702
huH-1,Tamoxifen,0.97088,0.94229
HARA,Vinblastine,0.939739,0.472008
RD,Navitoclax,0.7046020000000001,0.74019
J82,Dasatinib,0.7880060000000001,0.971148
HSC-39,Staurosporine,0.7994439999999999,0.180537
ME-1,Daporinad,0.681612,0.659301
NCI-H2342,Lapatinib,0.974081,0.962771
NB13,Staurosporine,0.969148,0.36212
CHP-134,Vinblastine,0.464284,0.479174
NKM-1,Nilotinib,0.948753,0.916673
DG-75,Gefitinib,0.659605,0.986172
RCC-JW,Crizotinib,0.842016,0.987114
SU-DHL-8,Osimertinib,0.931856,0.989943
NCI-H841,Leflunomide,0.948095,0.873352
SK-N-AS,Erlotinib,0.977994,0.976265
RL95-2,Navitoclax,0.933103,0.792848
A427,Leflunomide,0.950262,0.8675360000000001
MDA-MB-453,Erlotinib,0.982629,0.966737
EW-3,MK-1775,0.954993,0.7900520000000001
SW48,Palbociclib,0.974611,0.8217049999999999
SW872,Trametinib,0.859049,0.912605
HPAF-II,Staurosporine,0.960732,0.637193
HCC-44,Staurosporine,0.98535,0.155613
K5,MK-1775,0.850203,0.8293959999999999
SNU-423,Gefitinib,0.8038625,0.982934
BC-1,Lapatinib,0.943905,0.8774719999999999
SN12C,Gefitinib,0.943972,0.977619
PWR-1E,Vinblastine,0.599146,0.606464
EFO-21,Gefitinib,0.966309,0.946533
CFPAC-1,Palbociclib,0.854692,0.937591
TE-4,Osimertinib,0.904648,0.726005
23132-87,Vinblastine,0.8673559999999999,0.618546
TGW,Afatinib,0.976546,0.900597
G-361,Palbociclib,0.625206,0.90302
OV-56,Staurosporine,0.612116,0.465028
NCI-H1563,Afatinib,0.850791,0.8315229999999999
ME-1,Vorinostat,0.987326,0.7481140000000001
NCI-H650,Crizotinib,0.780411,0.982998
8305C,Gefitinib,0.02275,0.970779
BE2-M17,Vorinostat,0.981222,0.700471
SK-LU-1,Ulixertinib,0.950184,0.9222764999999999
CHP-212,Afatinib,0.915706,0.840341
NCI-H441,Tamoxifen,0.960491,0.944904
MDA-MB-361,Crizotinib,0.985996,0.939199
NB14,Vorinostat,0.934293,0.6457930000000001
NCI-H2810,Leflunomide,0.934686,0.940077
HT-3,Dasatinib,0.697717,0.95196
UACC-257,Trametinib,0.954393,0.514839
NCI-H1876,Ulixertinib,0.975378,0.932553
OCUB-M,Gefitinib,0.8449120000000001,0.98694
SNU-C2B,Daporinad,0.973746,0.827528
LB831-BLC,Ruxolitinib,0.786996,0.973851
ME-1,Afatinib,0.8992829999999999,0.843908
NCI-H508,Afatinib,0.938822,0.318892
H-EMC-SS,Erlotinib,0.975882,0.975483
NCI-H1355,Leflunomide,0.894702,0.821291
CA46,Tamoxifen,0.323575,0.927348
HOP-62,Vorinostat,0.550742,0.8374659999999999
NCI-H2795,Lapatinib,0.992207,0.846051
JHH-6,Staurosporine,0.813837,0.330606
MDA-MB-157,Crizotinib,0.966036,0.962926
C32,Tamoxifen,0.8643930000000001,0.96439
RH-41,Staurosporine,0.984955,0.264817
KYSE-270,Dasatinib,0.717303,0.6430140000000001
GAMG,Vinblastine,0.9099515,0.643638
KYSE-220,Gefitinib,0.973121,0.915486
Daoy,Ruxolitinib,0.983475,0.981127
SK-MM-2,Daporinad,0.836449,0.686493
NCI-H2373,MK-1775,0.923923,0.8149810000000001
PFSK-1,Osimertinib,0.980033,0.954614
769-P,Vinblastine,0.633754,0.703334
BV-173,Erlotinib,0.921961,0.964692
ES1,Sorafenib,0.951388,0.8596090000000001
NB13,Vinblastine,0.896041,0.478671
CA46,Crizotinib,0.833058,0.988218
COLO-320-HSR,Osimertinib,0.96313,0.881959
NCI-H1993,Daporinad,0.87035,0.919074
RKN,Lapatinib,0.608879,0.975408
KP-4,Afatinib,0.94769,0.891752
NCI-H226,Crizotinib,0.336487,0.962853
SW1710,Osimertinib,0.714477,0.974466
DBTRG-05MG,Nilotinib,0.398606,0.970055
HCC1187,Gefitinib,0.723234,0.986077
CAL-72,Trametinib,0.687271,0.87035
SK-MEL-1,Sorafenib,0.671622,0.826779
NCI-H2722,Afatinib,0.861715,0.917727
NCI-H2342,Afatinib,0.4456350000000001,0.873656
G-292-Clone-A141B1,Tamoxifen,0.970978,0.8997459999999999
8-MG-BA,Erlotinib,0.37733,0.974746
SW1573,Nilotinib,0.946344,0.984651
CAPAN-1,MK-1775,0.909923,0.667501
BE-13,Osimertinib,0.524412,0.949421
CAL-72,MK-1775,0.710938,0.642183
Calu-6,Dabrafenib,0.95353,0.8972979999999999
TT2609-C02,Staurosporine,0.185747,0.452845
AMO-1,Osimertinib,0.904931,0.955292
COLO-680N,MK-1775,0.905205,0.917266
NCI-H650,Staurosporine,0.705395,0.295745
OAW-42,Ruxolitinib,0.8504120000000001,0.973544
HC-1,Tamoxifen,0.713241,0.931728
MOLT-16,Ulixertinib,0.957359,0.9666555
BL-41,Dabrafenib,0.937922,0.981844
SW620,Dasatinib,0.76432,0.962009
BE2-M17,Leflunomide,0.902272,0.893813
RH-41,Osimertinib,0.911049,0.953348
PANC-04-03,Ulixertinib,0.7633479999999999,0.8565434999999999
KYSE-180,Staurosporine,0.897699,0.349132
L-540,Lapatinib,0.832167,0.91038
IGR-37,Erlotinib,0.934305,0.97972
MIA-PaCa-2,Navitoclax,0.910173,0.8753549999999999
MKN1,Vinblastine,0.741045,0.846096
WM278,Erlotinib,0.902061,0.949223
HuO9,Vinblastine,0.971095,0.6914399999999999
A101D,Vorinostat,0.920332,0.803421
NCI-H1581,Gefitinib,0.65864,0.981741
CL-11,Ruxolitinib,0.927226,0.953479
U-698-M,Ruxolitinib,0.8722129999999999,0.972414
NCI-H596,Dabrafenib,0.815099,0.980282
NB(TU)1-10,Afatinib,0.991272,0.8203590000000001
TK10,Nilotinib,0.962203,0.979024
IST-SL2,Leflunomide,0.7036789999999999,0.8736729999999999
ME-180,Afatinib,0.917633,0.73969
KARPAS-1106P,Linsitinib,0.907268,0.959771
TK10,Gefitinib,0.799189,0.939824
NCI-H2369,Sorafenib,0.860875,0.844374
KYM-1,Vorinostat,0.782115,0.727291
SW872,Sorafenib,0.976485,0.901409
LN-18,Palbociclib,0.946468,0.967098
SK-N-SH,MK-1775,0.940414,0.7350479999999999
MFH-ino,Linsitinib,0.530808,0.926175
HO-1-u-1,Sorafenib,0.556493,0.85803
SNU-387,Tamoxifen,0.8931120000000001,0.931822
EMC-BAC-2,Gefitinib,0.975511,0.941958
HCC1599,Sorafenib,0.918031,0.866066
NCI-H1694,Crizotinib,0.970718,0.978017
KMOE-2,MK-1775,0.736146,0.551897
CESS,Linsitinib,0.964165,0.952687
FU-OV-1,Afatinib,0.985548,0.841717
NCI-H1355,Ruxolitinib,0.421166,0.909271
CAPAN-2,Ruxolitinib,0.9224485,0.937898
OE21,Nilotinib,0.985397,0.988137
EGI-1,Erlotinib,0.940838,0.961495
ME-1,Dabrafenib,0.988156,0.951978
SK-LU-1,Ruxolitinib,0.928057,0.972273
CHP-212,Ruxolitinib,0.897862,0.969781
CHP-212,Navitoclax,0.8232870000000001,0.790354
GCIY,Erlotinib,0.860625,0.928409
SNU-C1,Sorafenib,0.95222,0.935489
NCI-H747,Vinblastine,0.924703,0.901031
TC-YIK,Tamoxifen,0.9367345,0.8715629999999999
NCI-H1299,Staurosporine,0.875398,0.32156
NCI-H64,Trametinib,0.9762,0.966751
CL-40,Trametinib,0.169876,0.5053449999999999
MOLT-4,Gefitinib,0.722345,0.993168
KS-1,Osimertinib,0.8619479999999999,0.970225
LC4-1,Ulixertinib,0.740476,0.936828
SNU-16,Gefitinib,0.701705,0.986128
COLO-678,Lapatinib,0.887424,0.911109
HT55,Vinblastine,0.967685,0.7798189999999999
PA-TU-8902,Tamoxifen,0.882093,0.919105
KARPAS-422,Lapatinib,0.916969,0.8532370000000001
KELLY,Vorinostat,0.964956,0.701781
LOUCY,Ulixertinib,0.976605,0.7916565
MDA-MB-415,Crizotinib,0.990484,0.978223
CML-T1,Vinblastine,0.89331,0.398234
KM12,Erlotinib,0.8709,0.946749
NCI-H2170,Lapatinib,0.865634,0.535338
KYSE-150,Afatinib,0.981012,0.744529
NCI-N87,MK-1775,0.504721,0.724571
SK-UT-1,Staurosporine,0.8952735,0.447457
KARPAS-422,Daporinad,0.982938,0.502057
SNU-C2B,Navitoclax,0.932142,0.935933
SW872,Palbociclib,0.26501,0.978336
SCC-3,Dabrafenib,0.987953,0.99193
CHP-212,Tamoxifen,0.91737,0.936733
SW1463,Osimertinib,0.878489,0.91113
MHH-PREB-1,MK-1775,0.915488,0.60442
MDA-MB-231,Leflunomide,0.6059829999999999,0.911433
MFE-296,Vorinostat,0.431819,0.90877
G-292-Clone-A141B1,Ruxolitinib,0.492199,0.95423
HMV-II,Ulixertinib,0.918531,0.7164634999999999
HCC1954,Crizotinib,0.947551,0.956172
A2058,Palbociclib,0.918243,0.983541
GA-10,Dabrafenib,0.952762,0.8964340000000001
NCI-H1651,Vorinostat,0.606464,0.762683
MLMA,Osimertinib,0.8207709999999999,0.927256
CL-11,Gefitinib,0.996205,0.966506
MSTO-211H,Ulixertinib,0.793395,0.8945930000000001
OVISE,Tamoxifen,0.61851,0.975984
SKN,Vinblastine,0.977625,0.6996760000000001
CAPAN-1,Ulixertinib,0.7385109999999999,0.8503360000000001
WM35,Linsitinib,0.981638,0.909823
KGN,Dabrafenib,0.642991,0.942061
SK-MM-2,Afatinib,0.840635,0.953126
IHH-4,Nilotinib,0.825441,0.991157
MKN45,Palbociclib,0.94145,0.897978
AGS,Vinblastine,0.983119,0.5545
HCT-116,Dabrafenib,0.871934,0.904492
MEL-JUSO,Navitoclax,0.882935,0.916878
RPMI-6666,Dasatinib,0.933055,0.6598430000000001
KARPAS-299,Trametinib,0.93626,0.953517
LB831-BLC,Lapatinib,0.94579,0.970878
HuP-T4,Lapatinib,0.873561,0.957701
RPMI-8226,Ulixertinib,0.814976,0.9303965
HCC1187,Ribociclib,0.273648,0.983995
RF-48,MK-1775,0.980408,0.710752
PF-382,Ruxolitinib,0.920713,0.977959
LN-405,Crizotinib,0.980873,0.9916
AGS,Dasatinib,0.987685,0.7875909999999999
FADU,Palbociclib,0.908198,0.932901
NCI-H1355,Daporinad,0.556268,0.681005
IA-LM,Linsitinib,0.964075,0.96987
EB2,Vinblastine,0.766901,0.626204
COLO-824,Dasatinib,0.970974,0.987532
NCI-H1155,Ruxolitinib,0.94088,0.977306
OVK-18,Ruxolitinib,0.97182,0.946826
SW872,Gefitinib,0.727507,0.977587
HLE,Trametinib,0.988895,0.949135
EB2,Tamoxifen,0.892083,0.91761
DBTRG-05MG,Navitoclax,0.811389,0.695592
KARPAS-620,Dabrafenib,0.443532,0.986961
NCI-H1563,Palbociclib,0.861836,0.978025
K-562,Trametinib,0.836448,0.885542
NAMALWA,Lapatinib,0.912477,0.933821
LCLC-97TM1,Vorinostat,0.976026,0.844115
CL-40,Ulixertinib,0.5433060000000001,0.813604
Daoy,Linsitinib,0.971102,0.97088
NCI-H446,Osimertinib,0.6209180000000001,0.964864
ZR-75-30,MK-1775,0.864721,0.95395
KELLY,Dasatinib,0.977839,0.983888
NALM-6,MK-1775,0.955399,0.541994
EPLC-272H,Gefitinib,0.935548,0.901954
IGR-1,Vorinostat,0.837672,0.736221
SW900,Nilotinib,0.927771,0.981177
PC-3,Lapatinib,0.975097,0.946364
RH-41,Nilotinib,0.772307,0.957564
JJN-3,MK-1775,0.92332,0.679056
SU-DHL-8,Crizotinib,0.990017,0.994217
KP-N-YN,Sorafenib,0.948115,0.897633
G-401,Vinblastine,0.8101010000000001,0.473521
SF268,Osimertinib,0.968644,0.975789
SLVL,Lapatinib,0.619697,0.991057
KYSE-520,Trametinib,0.979915,0.7948430000000001
SF539,Sorafenib,0.985462,0.934272
NCI-H1792,Ruxolitinib,0.7688010000000001,0.97246
REH,Nilotinib,0.8512430000000001,0.979315
IMR-5,Lapatinib,0.608325,0.92989
TUR,Staurosporine,0.700627,0.262815
NCI-H82,Ulixertinib,0.890727,0.9766145
A375,Dasatinib,0.943532,0.982546
JVM-2,Dasatinib,0.98456,0.7001729999999999
SUP-HD1,Tamoxifen,0.982327,0.932786
NOMO-1,Daporinad,0.927185,0.243801
NCI-H847,Staurosporine,0.969297,0.222431
SNU-C1,Navitoclax,0.877337,0.811168
A704,Ulixertinib,0.958578,0.9800095
U-2-OS,MK-1775,0.908677,0.7068770000000001
L-540,MK-1775,0.931728,0.486757
HT-3,Sorafenib,0.991786,0.8914639999999999
RPMI-6666,Erlotinib,0.945286,0.967041
EW-24,Staurosporine,0.9142584999999999,0.579228
NUGC-4,Afatinib,0.8629879999999999,0.7334350000000001
A2058,Navitoclax,0.833233,0.8767520000000001
MRK-nu-1,Trametinib,0.593679,0.991514
HCT-116,Sorafenib,0.978189,0.890515
NCI-H1869,Osimertinib,0.893813,0.8470559999999999
DMS-273,MK-1775,0.889516,0.695494
MEG-01,Palbociclib,0.854016,0.971687
EN,Ulixertinib,0.946845,0.8331075000000001
L-540,Daporinad,0.9387485,0.7014199999999999
HT-3,Vinblastine,0.970646,0.975598
MOLP-8,Lapatinib,0.968741,0.91058
IM-9,Navitoclax,0.5664060000000001,0.832823
SK-MEL-5,Afatinib,0.937948,0.94316
SUP-B15,Nilotinib,0.968365,0.802532
HCC1569,MK-1775,0.940817,0.8327389999999999
BFTC-905,Lapatinib,0.962717,0.845304
HCT-116,Daporinad,0.928442,0.4600770000000001
DEL,Sorafenib,0.965437,0.8405540000000001
KARPAS-620,Daporinad,0.948381,0.661867
SW1116,Sorafenib,0.979129,0.940693
ALL-SIL,Crizotinib,0.948389,0.869301
HuH-7,Erlotinib,0.8623209999999999,0.969174
LB996-RCC,Osimertinib,0.477692,0.8240540000000001
JiyoyeP-2003,Lapatinib,0.92735,0.863284
HGC-27,Staurosporine,0.951353,0.229117
JHH-6,Vinblastine,0.451978,0.794014
LU-165,Vinblastine,0.753879,0.8680040000000001
H9,Sorafenib,0.764775,0.904992
KYSE-50,Tamoxifen,0.94706,0.947079
769-P,Lapatinib,0.888848,0.748979
IM-9,Ulixertinib,0.968637,0.6491214999999999
Mewo,Dabrafenib,0.946242,0.981192
OVK-18,Leflunomide,0.910917,0.869132
UACC-893,Crizotinib,0.785245,0.984353
SUP-B15,Dasatinib,0.79045,0.426939
MM1S,Linsitinib,0.993056,0.606753
ES7,Ruxolitinib,0.980309,0.986911
OVKATE,Trametinib,0.393493,0.899891
DOK,Linsitinib,0.9741,0.806376
HT55,Sorafenib,0.665435,0.8712059999999999
HSC-39,Dabrafenib,0.951118,0.925886
NCI-H1651,Erlotinib,0.948285,0.964017
SHP-77,MK-1775,0.99484,0.662027
DAN-G,Dasatinib,0.778741,0.823886
LU-139,Linsitinib,0.832263,0.973552
NCC010,Leflunomide,0.973357,0.905735
KYSE-180,Crizotinib,0.82826,0.989928
MFE-296,Vinblastine,0.622209,0.777035
DU-145,Lapatinib,0.95528,0.986566
DB,Navitoclax,0.976323,0.5619270000000001
TE-4,Dasatinib,0.951307,0.980938
NB69,Gefitinib,0.812087,0.909884
SK-LU-1,MK-1775,0.918265,0.788117
BT-483,Erlotinib,0.969601,0.957063
TT2609-C02,Leflunomide,0.901902,0.835376
COLO-792,MK-1775,0.963846,0.866467
OVCAR-3,Vorinostat,0.8785799999999999,0.8687459999999999
LB831-BLC,Vinblastine,0.926175,0.848433
FADU,Navitoclax,0.93227,0.85751
HC-1,Vorinostat,0.941006,0.719605
SLVL,Trametinib,0.954641,0.929675
ME-1,Tamoxifen,0.6736770000000001,0.957118
RPMI-8866,Palbociclib,0.886368,0.896115
OE33,MK-1775,0.25749,0.664723
PA-TU-8902,Osimertinib,0.8223809999999999,0.935683
RL95-2,Sorafenib,0.295745,0.8554129999999999
HCC202,Staurosporine,0.651017,0.491426
COR-L88,Staurosporine,0.066434,0.5964619999999999
RPMI-7951,Afatinib,0.969822,0.8944219999999999
RPMI-6666,Palbociclib,0.977113,0.8579950000000001
IMR-5,Erlotinib,0.970268,0.979466
SKG-IIIa,Sorafenib,0.992877,0.910194
NCI-H2029,Linsitinib,0.8578465000000001,0.961281
SCC-3,Crizotinib,0.857392,0.792495
KYSE-140,Trametinib,0.311367,0.903967
TCCSUP,Leflunomide,0.9649,0.921353
SK-MEL-24,Afatinib,0.217676,0.913481
KMS-12-BM,Tamoxifen,0.7900165,0.909554
JHH-6,Crizotinib,0.953776,0.982562
JVM-2,Lapatinib,0.468409,0.8680059999999999
HCC1806,Osimertinib,0.780803,0.893812
WM278,Tamoxifen,0.982745,0.93762
U251,Nilotinib,0.846131,0.986115
HH,Lapatinib,0.975323,0.940556
NCI-N87,Afatinib,0.989027,0.22862
TT2609-C02,Gefitinib,0.993562,0.969902
DBTRG-05MG,Ulixertinib,0.8819309999999999,0.8409545
WM1552C,Lapatinib,0.790431,0.945959
769-P,Sorafenib,0.971053,0.8611340000000001
SKM-1,Linsitinib,0.949669,0.8884790000000001
786-0,Navitoclax,0.835183,0.801988
NCI-H720,Trametinib,0.982167,0.989475
LCLC-103H,Nilotinib,0.923513,0.983039
TE-5,Erlotinib,0.8803270000000001,0.964522
HCC2218,Trametinib,0.943346,0.971834
HSC-4,Trametinib,0.96703,0.933316
ZR-75-30,Crizotinib,0.995932,0.961549
H9,Trametinib,0.957995,0.625495
SK-UT-1,Lapatinib,0.912859,0.942476
PFSK-1,Afatinib,0.966616,0.849051
Daudi,Leflunomide,0.304504,0.822406
OCUM-1,Crizotinib,0.12729100000000002,0.98381
COR-L23,Vorinostat,0.347466,0.693693
MOLM-13,Sorafenib,0.885078,0.028903
OCI-AML5,MK-1775,0.8724299999999999,0.588988
HCC2157,Vinblastine,0.984463,0.710026
MDA-MB-157,Staurosporine,0.566533,0.419259
KYSE-70,Lapatinib,0.863015,0.8622190000000001
SK-ES-1,Lapatinib,0.946275,0.895595
NCI-H2228,Osimertinib,0.926569,0.952997
NCI-H727,Vinblastine,0.8971530000000001,0.923764
HAL-01,Dasatinib,0.932895,0.948936
NCI-H841,MK-1775,0.982421,0.697717
SNG-M,Leflunomide,0.8261229999999999,0.975431
NCI-H250,Afatinib,0.580692,0.940583
HCT-15,Gefitinib,0.978435,0.981631
NCI-H2085,Leflunomide,0.907911,0.88523
CL-40,Tamoxifen,0.753088,0.910998
BT-20,Leflunomide,0.8538290000000001,0.8952399999999999
HuP-T4,Leflunomide,0.979748,0.887437
UACC-893,Palbociclib,0.49327,0.966303
SW1573,Lapatinib,0.987578,0.977539
HuO9,Crizotinib,0.8902899999999999,0.968623
NCI-H2591,Staurosporine,0.775131,0.7425189999999999
IM-95,Crizotinib,0.183795,0.846131
MEL-JUSO,Ruxolitinib,0.774834,0.973563
ME-1,MK-1775,0.711704,0.711491
MFM-223,Staurosporine,0.737642,0.417507
SW620,Trametinib,0.982184,0.574198
MDA-MB-157,Tamoxifen,0.911326,0.975097
NCI-H526,Nilotinib,0.956064,0.981383
FADU,Afatinib,0.913123,0.62735
IM-9,Lapatinib,0.782165,0.815507
OACM5-1,Sorafenib,0.962338,0.860944
HCC1428,Dasatinib,0.921916,0.961467
NEC8,Staurosporine,0.913229,0.4944939999999999
NCI-H82,Erlotinib,0.8327379999999999,0.965354
DG-75,Afatinib,0.994217,0.768918
NALM-6,Afatinib,0.932985,0.833584
LS-513,Navitoclax,0.978973,0.875812
HO-1-N-1,Staurosporine,0.860627,0.155345
KNS-62,Dabrafenib,0.935821,0.98766
ME-180,Linsitinib,0.989634,0.983066
NCI-H720,Navitoclax,0.932243,0.392173
