CELL_LINE_NAME,DRUG_NAME,False AUC,AUC
SNU-16,Osimertinib,0.924553,0.948277
697,Crizotinib,0.7702955,0.90295
SH-4,Trametinib,0.689265,0.233944
SW684,Erlotinib,0.981931,0.970961
KMOE-2,Sorafenib,0.989318,0.732841
NCI-H345,Staurosporine,0.987486,0.5281680000000001
Hs-746T,Linsitinib,0.987471,0.966597
PSN1,Daporinad,0.915411,0.6282989999999999
NUGC-3,Afatinib,0.521333,0.679542
Raji,Osimertinib,0.932119,0.951186
HGC-27,Gefitinib,0.7666350000000001,0.986975
L-1236,Lapatinib,0.443061,0.818327
NCI-H1048,Erlotinib,0.854663,0.984259
COLO-680N,Leflunomide,0.858201,0.900885
HEL,Ruxolitinib,0.984934,0.826009
ES6,Leflunomide,0.913613,0.8779440000000001
NCI-H2405,Vinblastine,0.960101,0.964556
HSC-2,Lapatinib,0.968734,0.825274
HEL,Linsitinib,0.922946,0.978462
NCI-H929,Erlotinib,0.8793790000000001,0.986198
MG-63,Trametinib,0.761688,0.920931
SNU-1040,Dabrafenib,0.979731,0.974825
HuO-3N1,Dasatinib,0.42982,0.745107
HGC-27,Crizotinib,0.920075,0.994843
COLO-679,Vinblastine,0.976072,0.909923
CCK-81,Nilotinib,0.6967409999999999,0.989498
HeLa,Navitoclax,0.936053,0.969131
TOV-21G,Osimertinib,0.935479,0.936496
BE-13,Trametinib,0.743639,0.969027
D-392MG,Dabrafenib,0.806279,0.984214
A3-KAW,Crizotinib,0.958005,0.954021
NCI-H522,Dabrafenib,0.956144,0.960764
NCI-H441,Erlotinib,0.98288,0.889948
U-266,Nilotinib,0.663683,0.979807
CCRF-CEM,Dabrafenib,0.966467,0.980297
NH-12,Crizotinib,0.8755569999999999,0.988804
NCI-H513,Osimertinib,0.949063,0.8616590000000001
EGI-1,Dabrafenib,0.8815629999999999,0.980852
NB14,Ruxolitinib,0.95392,0.961631
H-EMC-SS,Osimertinib,0.8852909999999999,0.916924
NCI-H1993,MK-1775,0.949836,0.705743
IGR-1,Afatinib,0.286688,0.912906
DMS-79,Crizotinib,0.604825,0.998704
RH-1,Nilotinib,0.857671,0.933661
NCI-H1755,Trametinib,0.909554,0.779704
KM-H2,Trametinib,0.987897,0.981881
EMC-BAC-2,Nilotinib,0.98694,0.987346
K-562,Vorinostat,0.979648,0.734888
KYSE-520,Lapatinib,0.968856,0.732694
YH-13,Staurosporine,0.874936,0.08154199999999999
AM-38,Leflunomide,0.963606,0.886065
MEG-01,Linsitinib,0.990667,0.986451
SKN,Nilotinib,0.971056,0.965884
GI-1,Vorinostat,0.840925,0.812769
SIMA,Osimertinib,0.8975110000000001,0.927292
MG-63,Crizotinib,0.595478,0.976935
EN,Ruxolitinib,0.9276845,0.958012
JIMT-1,Vinblastine,0.777035,0.630638
HOP-62,Leflunomide,0.841675,0.940567
MOLP-8,Navitoclax,0.90305,0.814695
COLO-320-HSR,Daporinad,0.954479,0.314538
SW837,Vorinostat,0.879151,0.723208
NCI-H1435,Palbociclib,0.814206,0.986637
SCC-4,Sorafenib,0.914,0.91196
KYSE-50,Dabrafenib,0.986531,0.973159
SW620,Tamoxifen,0.96165,0.942146
A549,Navitoclax,0.9832,0.840616
NCI-H441,Navitoclax,0.970829,0.848625
RT4,Navitoclax,0.180218,0.8050649999999999
SW1088,Nilotinib,0.981211,0.985011
SK-N-SH,Erlotinib,0.7547470000000001,0.970082
ESO51,Ruxolitinib,0.967617,0.925663
LB771-HNC,Vinblastine,0.954098,0.849029
L-540,Tamoxifen,0.563642,0.961737
D-392MG,Erlotinib,0.913164,0.981024
NB7,Tamoxifen,0.941562,0.949859
CAL-51,Ulixertinib,0.653526,0.9026485
Becker,Staurosporine,0.960223,0.428048
SK-N-AS,Nilotinib,0.6244069999999999,0.976072
HuP-T3,MK-1775,0.73457,0.70581
NCI-H513,Vinblastine,0.979134,0.970043
NCI-H1092,Sorafenib,0.941336,0.8793549999999999
DEL,Dasatinib,0.98442,0.969822
NCI-H28,Dabrafenib,0.973907,0.827947
NCI-H1155,Lapatinib,0.931401,0.97019
NCI-H1048,Crizotinib,0.919778,0.991817
SW620,Vorinostat,0.957053,0.728989
MDA-MB-453,Vinblastine,0.987043,0.743847
UACC-62,Osimertinib,0.993235,0.970061
NCI-H1792,Trametinib,0.950857,0.6275069999999999
TGBC11TKB,Leflunomide,0.098202,0.863958
SK-CO-1,Staurosporine,0.457995,0.170704
TCCSUP,Sorafenib,0.967752,0.922687
CADO-ES1,Nilotinib,0.864398,0.988044
KARPAS-1106P,Trametinib,0.876007,0.961672
BC-1,Sorafenib,0.956558,0.841567
KY821,Staurosporine,0.8626780000000001,0.243289
DOK,Sorafenib,0.480112,0.95466
HT-1376,Vorinostat,0.874389,0.8483
DAN-G,Lapatinib,0.652716,0.888769
WSU-NHL,Vorinostat,0.835284,0.628556
MN-60,Vinblastine,0.809897,0.757618
T84,Lapatinib,0.30359899999999995,0.842951
NB14,Vinblastine,0.7668550000000001,0.456884
KYSE-180,Sorafenib,0.972755,0.8910600000000001
ESO51,Trametinib,0.5298619999999999,0.476388
SCC-4,Leflunomide,0.948112,0.919475
NCI-H520,Linsitinib,0.8516819999999999,0.982935
HCC1954,Vinblastine,0.9153415,0.8231510000000001
SU-DHL-10,Dabrafenib,0.8782629999999999,0.979907
KP-4,Sorafenib,0.947126,0.8812959999999999
NCI-H1417,Navitoclax,0.817753,0.37706
EW-11,Palbociclib,0.983028,0.919231
IST-MES1,Crizotinib,0.926329,0.97691
OCI-AML2,Sorafenib,0.983915,0.767716
PEO1,Vinblastine,0.905446,0.797521
MDST8,Dasatinib,0.887106,0.970328
SK-N-AS,Ruxolitinib,0.6492399999999999,0.940752
MDA-MB-415,Leflunomide,0.975049,0.895338
JHH-1,Osimertinib,0.987465,0.941319
KP-1N,Vorinostat,0.609563,0.868239
SAT,Ulixertinib,0.890968,0.9187825000000001
EB-3,Linsitinib,0.306465,0.941627
KYSE-270,Palbociclib,0.706335,0.984087
NCI-H2170,Navitoclax,0.8370719999999999,0.612168
NCI-H2009,Dasatinib,0.987103,0.791788
KU-19-19,Osimertinib,0.982546,0.987843
MN-60,Trametinib,0.737107,0.983052
MEL-JUSO,Afatinib,0.977812,0.949943
GAK,Afatinib,0.961002,0.90059
A2058,Erlotinib,0.981024,0.970978
TK,Crizotinib,0.801478,0.991157
OPM-2,Lapatinib,0.925853,0.94088
OVMIU,Vorinostat,0.98851,0.815801
OAW-42,Nilotinib,0.923546,0.985921
RKN,Vorinostat,0.986412,0.883418
MCF7,Sorafenib,0.956605,0.804972
SNU-1,Vinblastine,0.98885,0.939745
GCIY,Afatinib,0.985289,0.7641680000000001
VM-CUB-1,Afatinib,0.973751,0.938161
KARPAS-299,MK-1775,0.877194,0.463305
HCC1419,Palbociclib,0.712895,0.975936
TT2609-C02,Palbociclib,0.980502,0.960565
SW620,Ruxolitinib,0.983459,0.977988
EW-11,Ulixertinib,0.978243,0.91655
BICR10,Ruxolitinib,0.90521,0.978027
SISO,Crizotinib,0.975598,0.982884
NOMO-1,Tamoxifen,0.952762,0.956664
BT-474,Tamoxifen,0.95502,0.964838
FADU,Leflunomide,0.8056840000000001,0.920503
MIA-PaCa-2,Dasatinib,0.8696780000000001,0.98994
647-V,Palbociclib,0.971648,0.984934
DAN-G,Ulixertinib,0.788812,0.9180545
MFE-280,Staurosporine,0.959899,0.477249
PL18,Nilotinib,0.953211,0.982745
SK-GT-2,Sorafenib,0.644713,0.893336
NCI-H211,Linsitinib,0.790578,0.894807
NCI-H720,Dasatinib,0.8362620000000001,0.97948
J82,Dabrafenib,0.839341,0.98142
NCC010,Crizotinib,0.937404,0.993406
BT-483,Gefitinib,0.8301729999999999,0.970559
HCC1428,Linsitinib,0.953928,0.969798
G-292-Clone-A141B1,Osimertinib,0.989192,0.931474
U-87-MG,Dasatinib,0.912463,0.98615
NCI-H2085,Erlotinib,0.925242,0.979549
Hs-746T,Gefitinib,0.793167,0.964596
TGBC11TKB,Gefitinib,0.718463,0.968826
KARPAS-45,Crizotinib,0.731783,0.909245
EW-16,Ruxolitinib,0.861992,0.978659
JSC-1,Erlotinib,0.981492,0.935479
HCC1143,Palbociclib,0.941929,0.967702
huH-1,Tamoxifen,0.893241,0.94229
HARA,Vinblastine,0.924138,0.472008
RD,Navitoclax,0.986539,0.74019
J82,Dasatinib,0.956311,0.971148
HSC-39,Staurosporine,0.8812059999999999,0.180537
ME-1,Daporinad,0.989498,0.659301
NCI-H2342,Lapatinib,0.914235,0.962771
NB13,Staurosporine,0.978158,0.36212
CHP-134,Vinblastine,0.8624370000000001,0.479174
NKM-1,Nilotinib,0.8891620000000001,0.916673
DG-75,Gefitinib,0.513684,0.986172
RCC-JW,Crizotinib,0.7469859999999999,0.987114
SU-DHL-8,Osimertinib,0.263849,0.989943
NCI-H841,Leflunomide,0.970697,0.873352
SK-N-AS,Erlotinib,0.958521,0.976265
RL95-2,Navitoclax,0.9586,0.792848
A427,Leflunomide,0.894752,0.8675360000000001
MDA-MB-453,Erlotinib,0.5827760000000001,0.966737
EW-3,MK-1775,0.949105,0.7900520000000001
SW48,Palbociclib,0.8303590000000001,0.8217049999999999
SW872,Trametinib,0.989416,0.912605
HPAF-II,Staurosporine,0.986675,0.637193
HCC-44,Staurosporine,0.920961,0.155613
K5,MK-1775,0.970489,0.8293959999999999
SNU-423,Gefitinib,0.6527430000000001,0.982934
BC-1,Lapatinib,0.861123,0.8774719999999999
SN12C,Gefitinib,0.966703,0.977619
PWR-1E,Vinblastine,0.99255,0.606464
EFO-21,Gefitinib,0.982804,0.946533
CFPAC-1,Palbociclib,0.963967,0.937591
TE-4,Osimertinib,0.8464809999999999,0.726005
23132-87,Vinblastine,0.8898,0.618546
TGW,Afatinib,0.6872199999999999,0.900597
G-361,Palbociclib,0.894911,0.90302
OV-56,Staurosporine,0.394127,0.465028
NCI-H1563,Afatinib,0.764865,0.8315229999999999
ME-1,Vorinostat,0.352612,0.7481140000000001
NCI-H650,Crizotinib,0.909532,0.982998
8305C,Gefitinib,0.939013,0.970779
BE2-M17,Vorinostat,0.605167,0.700471
SK-LU-1,Ulixertinib,0.981234,0.9222764999999999
CHP-212,Afatinib,0.7214079999999999,0.840341
NCI-H441,Tamoxifen,0.970408,0.944904
MDA-MB-361,Crizotinib,0.914924,0.939199
NB14,Vorinostat,0.984945,0.6457930000000001
NCI-H2810,Leflunomide,0.916944,0.940077
HT-3,Dasatinib,0.916533,0.95196
UACC-257,Trametinib,0.93762,0.514839
NCI-H1876,Ulixertinib,0.8735129999999999,0.932553
OCUB-M,Gefitinib,0.985376,0.98694
SNU-C2B,Daporinad,0.118816,0.827528
LB831-BLC,Ruxolitinib,0.6168779999999999,0.973851
ME-1,Afatinib,0.9222764999999999,0.843908
NCI-H508,Afatinib,0.94698,0.318892
H-EMC-SS,Erlotinib,0.957232,0.975483
NCI-H1355,Leflunomide,0.8061975,0.821291
CA46,Tamoxifen,0.994488,0.927348
HOP-62,Vorinostat,0.928193,0.8374659999999999
NCI-H2795,Lapatinib,0.961904,0.846051
JHH-6,Staurosporine,0.829263,0.330606
MDA-MB-157,Crizotinib,0.719969,0.962926
C32,Tamoxifen,0.968048,0.96439
RH-41,Staurosporine,0.950472,0.264817
KYSE-270,Dasatinib,0.194809,0.6430140000000001
GAMG,Vinblastine,0.869469,0.643638
KYSE-220,Gefitinib,0.97333,0.915486
Daoy,Ruxolitinib,0.7221529999999999,0.981127
SK-MM-2,Daporinad,0.6188859999999999,0.686493
NCI-H2373,MK-1775,0.8397399999999999,0.8149810000000001
PFSK-1,Osimertinib,0.967423,0.954614
769-P,Vinblastine,0.957497,0.703334
BV-173,Erlotinib,0.957431,0.964692
ES1,Sorafenib,0.976563,0.8596090000000001
NB13,Vinblastine,0.956237,0.478671
CA46,Crizotinib,0.932315,0.988218
COLO-320-HSR,Osimertinib,0.789392,0.881959
NCI-H1993,Daporinad,0.976289,0.919074
RKN,Lapatinib,0.897059,0.975408
KP-4,Afatinib,0.8945930000000001,0.891752
NCI-H226,Crizotinib,0.943329,0.962853
SW1710,Osimertinib,0.981475,0.974466
DBTRG-05MG,Nilotinib,0.984377,0.970055
HCC1187,Gefitinib,0.203157,0.986077
CAL-72,Trametinib,0.931206,0.87035
SK-MEL-1,Sorafenib,0.9844845,0.826779
NCI-H2722,Afatinib,0.939824,0.917727
NCI-H2342,Afatinib,0.960639,0.873656
G-292-Clone-A141B1,Tamoxifen,0.951896,0.8997459999999999
8-MG-BA,Erlotinib,0.394933,0.974746
SW1573,Nilotinib,0.967487,0.984651
CAPAN-1,MK-1775,0.980989,0.667501
BE-13,Osimertinib,0.910406,0.949421
CAL-72,MK-1775,0.908146,0.642183
Calu-6,Dabrafenib,0.908165,0.8972979999999999
TT2609-C02,Staurosporine,0.374242,0.452845
AMO-1,Osimertinib,0.928177,0.955292
COLO-680N,MK-1775,0.816451,0.917266
NCI-H650,Staurosporine,0.846299,0.295745
OAW-42,Ruxolitinib,0.8897915000000001,0.973544
HC-1,Tamoxifen,0.987125,0.931728
MOLT-16,Ulixertinib,0.8713120000000001,0.9666555
BL-41,Dabrafenib,0.935343,0.981844
SW620,Dasatinib,0.980888,0.962009
BE2-M17,Leflunomide,0.380926,0.893813
RH-41,Osimertinib,0.983245,0.953348
PANC-04-03,Ulixertinib,0.95987,0.8565434999999999
KYSE-180,Staurosporine,0.915954,0.349132
L-540,Lapatinib,0.07007000000000001,0.91038
IGR-37,Erlotinib,0.888358,0.97972
MIA-PaCa-2,Navitoclax,0.6744399999999999,0.8753549999999999
MKN1,Vinblastine,0.970304,0.846096
WM278,Erlotinib,0.975229,0.949223
HuO9,Vinblastine,0.993428,0.6914399999999999
A101D,Vorinostat,0.66872,0.803421
NCI-H1581,Gefitinib,0.990119,0.981741
CL-11,Ruxolitinib,0.525033,0.953479
U-698-M,Ruxolitinib,0.953362,0.972414
NCI-H596,Dabrafenib,0.927721,0.980282
NB(TU)1-10,Afatinib,0.983627,0.8203590000000001
TK10,Nilotinib,0.936398,0.979024
IST-SL2,Leflunomide,0.957922,0.8736729999999999
ME-180,Afatinib,0.480917,0.73969
KARPAS-1106P,Linsitinib,0.978471,0.959771
TK10,Gefitinib,0.987314,0.939824
NCI-H2369,Sorafenib,0.990431,0.844374
KYM-1,Vorinostat,0.664682,0.727291
SW872,Sorafenib,0.982879,0.901409
LN-18,Palbociclib,0.970169,0.967098
SK-N-SH,MK-1775,0.829799,0.7350479999999999
MFH-ino,Linsitinib,0.781274,0.926175
HO-1-u-1,Sorafenib,0.923226,0.85803
SNU-387,Tamoxifen,0.9421245,0.931822
EMC-BAC-2,Gefitinib,0.977404,0.941958
HCC1599,Sorafenib,0.6606569999999999,0.866066
NCI-H1694,Crizotinib,0.8218209999999999,0.978017
KMOE-2,MK-1775,0.117759,0.551897
CESS,Linsitinib,0.74788,0.952687
FU-OV-1,Afatinib,0.934606,0.841717
NCI-H1355,Ruxolitinib,0.921259,0.909271
CAPAN-2,Ruxolitinib,0.812419,0.937898
OE21,Nilotinib,0.8639494999999999,0.988137
EGI-1,Erlotinib,0.990941,0.961495
ME-1,Dabrafenib,0.904947,0.951978
SK-LU-1,Ruxolitinib,0.862656,0.972273
CHP-212,Ruxolitinib,0.946114,0.969781
CHP-212,Navitoclax,0.94345,0.790354
GCIY,Erlotinib,0.948038,0.928409
SNU-C1,Sorafenib,0.894474,0.935489
NCI-H747,Vinblastine,0.8622190000000001,0.901031
TC-YIK,Tamoxifen,0.986686,0.8715629999999999
NCI-H1299,Staurosporine,0.964508,0.32156
NCI-H64,Trametinib,0.986674,0.966751
CL-40,Trametinib,0.958155,0.5053449999999999
MOLT-4,Gefitinib,0.845874,0.993168
KS-1,Osimertinib,0.959033,0.970225
LC4-1,Ulixertinib,0.935683,0.936828
SNU-16,Gefitinib,0.92868,0.986128
COLO-678,Lapatinib,0.782324,0.911109
HT55,Vinblastine,0.954821,0.7798189999999999
PA-TU-8902,Tamoxifen,0.892086,0.919105
KARPAS-422,Lapatinib,0.993065,0.8532370000000001
KELLY,Vorinostat,0.982279,0.701781
LOUCY,Ulixertinib,0.7894329999999999,0.7916565
MDA-MB-415,Crizotinib,0.976506,0.978223
CML-T1,Vinblastine,0.979586,0.398234
KM12,Erlotinib,0.818338,0.946749
NCI-H2170,Lapatinib,0.931474,0.535338
KYSE-150,Afatinib,0.874041,0.744529
NCI-N87,MK-1775,0.939424,0.724571
SK-UT-1,Staurosporine,0.955173,0.447457
KARPAS-422,Daporinad,0.938779,0.502057
SNU-C2B,Navitoclax,0.946276,0.935933
SW872,Palbociclib,0.942061,0.978336
SCC-3,Dabrafenib,0.7287665,0.99193
CHP-212,Tamoxifen,0.955589,0.936733
SW1463,Osimertinib,0.816384,0.91113
MHH-PREB-1,MK-1775,0.400301,0.60442
MDA-MB-231,Leflunomide,0.944,0.911433
MFE-296,Vorinostat,0.939107,0.90877
G-292-Clone-A141B1,Ruxolitinib,0.916174,0.95423
HMV-II,Ulixertinib,0.965091,0.7164634999999999
HCC1954,Crizotinib,0.876309,0.956172
A2058,Palbociclib,0.988668,0.983541
GA-10,Dabrafenib,0.913458,0.8964340000000001
NCI-H1651,Vorinostat,0.915369,0.762683
MLMA,Osimertinib,0.950943,0.927256
CL-11,Gefitinib,0.844888,0.966506
MSTO-211H,Ulixertinib,0.890186,0.8945930000000001
OVISE,Tamoxifen,0.926569,0.975984
SKN,Vinblastine,0.98535,0.6996760000000001
CAPAN-1,Ulixertinib,0.840356,0.8503360000000001
WM35,Linsitinib,0.6414839999999999,0.909823
KGN,Dabrafenib,0.968515,0.942061
SK-MM-2,Afatinib,0.934609,0.953126
IHH-4,Nilotinib,0.934962,0.991157
MKN45,Palbociclib,0.974796,0.897978
AGS,Vinblastine,0.7741939999999999,0.5545
HCT-116,Dabrafenib,0.968511,0.904492
MEL-JUSO,Navitoclax,0.931172,0.916878
RPMI-6666,Dasatinib,0.8602639999999999,0.6598430000000001
KARPAS-299,Trametinib,0.984897,0.953517
LB831-BLC,Lapatinib,0.973345,0.970878
HuP-T4,Lapatinib,0.18261,0.957701
RPMI-8226,Ulixertinib,0.40048,0.9303965
HCC1187,Ribociclib,0.650617,0.983995
RF-48,MK-1775,0.841327,0.710752
PF-382,Ruxolitinib,0.670371,0.977959
LN-405,Crizotinib,0.773201,0.9916
AGS,Dasatinib,0.979128,0.7875909999999999
FADU,Palbociclib,0.94991,0.932901
NCI-H1355,Daporinad,0.550864,0.681005
IA-LM,Linsitinib,0.934111,0.96987
EB2,Vinblastine,0.912749,0.626204
COLO-824,Dasatinib,0.982863,0.987532
NCI-H1155,Ruxolitinib,0.966466,0.977306
OVK-18,Ruxolitinib,0.916673,0.946826
SW872,Gefitinib,0.98859,0.977587
HLE,Trametinib,0.964863,0.949135
EB2,Tamoxifen,0.6486770000000001,0.91761
DBTRG-05MG,Navitoclax,0.962254,0.695592
KARPAS-620,Dabrafenib,0.968475,0.986961
NCI-H1563,Palbociclib,0.998623,0.978025
K-562,Trametinib,0.973856,0.885542
NAMALWA,Lapatinib,0.652099,0.933821
LCLC-97TM1,Vorinostat,0.970399,0.844115
CL-40,Ulixertinib,0.948703,0.813604
Daoy,Linsitinib,0.5573229999999999,0.97088
NCI-H446,Osimertinib,0.938124,0.964864
ZR-75-30,MK-1775,0.964349,0.95395
KELLY,Dasatinib,0.655188,0.983888
NALM-6,MK-1775,0.801619,0.541994
EPLC-272H,Gefitinib,0.7896479999999999,0.901954
IGR-1,Vorinostat,0.16836700000000002,0.736221
SW900,Nilotinib,0.6994739999999999,0.981177
PC-3,Lapatinib,0.739202,0.946364
RH-41,Nilotinib,0.955607,0.957564
JJN-3,MK-1775,0.979035,0.679056
SU-DHL-8,Crizotinib,0.462219,0.994217
KP-N-YN,Sorafenib,0.462182,0.897633
G-401,Vinblastine,0.899525,0.473521
SF268,Osimertinib,0.975793,0.975789
SLVL,Lapatinib,0.949946,0.991057
KYSE-520,Trametinib,0.983122,0.7948430000000001
SF539,Sorafenib,0.8383209999999999,0.934272
NCI-H1792,Ruxolitinib,0.954703,0.97246
REH,Nilotinib,0.4896680000000001,0.979315
IMR-5,Lapatinib,0.927364,0.92989
TUR,Staurosporine,0.974114,0.262815
NCI-H82,Ulixertinib,0.8679379999999999,0.9766145
A375,Dasatinib,0.313269,0.982546
JVM-2,Dasatinib,0.681612,0.7001729999999999
SUP-HD1,Tamoxifen,0.94302,0.932786
NOMO-1,Daporinad,0.881132,0.243801
NCI-H847,Staurosporine,0.731062,0.222431
SNU-C1,Navitoclax,0.981431,0.811168
A704,Ulixertinib,0.8966139999999999,0.9800095
U-2-OS,MK-1775,0.984501,0.7068770000000001
L-540,MK-1775,0.959598,0.486757
HT-3,Sorafenib,0.8503360000000001,0.8914639999999999
RPMI-6666,Erlotinib,0.941071,0.967041
EW-24,Staurosporine,0.917405,0.579228
NUGC-4,Afatinib,0.848126,0.7334350000000001
A2058,Navitoclax,0.531836,0.8767520000000001
MRK-nu-1,Trametinib,0.908735,0.991514
HCT-116,Sorafenib,0.9206255,0.890515
NCI-H1869,Osimertinib,0.977897,0.8470559999999999
DMS-273,MK-1775,0.8948940000000001,0.695494
MEG-01,Palbociclib,0.354111,0.971687
EN,Ulixertinib,0.725866,0.8331075000000001
L-540,Daporinad,0.967539,0.7014199999999999
HT-3,Vinblastine,0.858605,0.975598
MOLP-8,Lapatinib,0.988612,0.91058
IM-9,Navitoclax,0.8731549999999999,0.832823
SK-MEL-5,Afatinib,0.885017,0.94316
SUP-B15,Nilotinib,0.900458,0.802532
HCC1569,MK-1775,0.875613,0.8327389999999999
BFTC-905,Lapatinib,0.8370559999999999,0.845304
HCT-116,Daporinad,0.438385,0.4600770000000001
DEL,Sorafenib,0.982625,0.8405540000000001
KARPAS-620,Daporinad,0.9340395,0.661867
SW1116,Sorafenib,0.8006810000000001,0.940693
ALL-SIL,Crizotinib,0.558706,0.869301
HuH-7,Erlotinib,0.993293,0.969174
LB996-RCC,Osimertinib,0.995815,0.8240540000000001
JiyoyeP-2003,Lapatinib,0.976234,0.863284
HGC-27,Staurosporine,0.907068,0.229117
JHH-6,Vinblastine,0.934142,0.794014
LU-165,Vinblastine,0.99012,0.8680040000000001
H9,Sorafenib,0.9393125,0.904992
KYSE-50,Tamoxifen,0.983308,0.947079
769-P,Lapatinib,0.943064,0.748979
IM-9,Ulixertinib,0.520502,0.6491214999999999
Mewo,Dabrafenib,0.908148,0.981192
OVK-18,Leflunomide,0.8084,0.869132
UACC-893,Crizotinib,0.948802,0.984353
SUP-B15,Dasatinib,0.229271,0.426939
MM1S,Linsitinib,0.990679,0.606753
ES7,Ruxolitinib,0.979987,0.986911
OVKATE,Trametinib,0.8611690000000001,0.899891
DOK,Linsitinib,0.45412,0.806376
HT55,Sorafenib,0.990457,0.8712059999999999
HSC-39,Dabrafenib,0.955547,0.925886
NCI-H1651,Erlotinib,0.707542,0.964017
SHP-77,MK-1775,0.734951,0.662027
DAN-G,Dasatinib,0.8715729999999999,0.823886
LU-139,Linsitinib,0.514187,0.973552
NCC010,Leflunomide,0.911315,0.905735
KYSE-180,Crizotinib,0.989389,0.989928
MFE-296,Vinblastine,0.913303,0.777035
DU-145,Lapatinib,0.963421,0.986566
DB,Navitoclax,0.894064,0.5619270000000001
TE-4,Dasatinib,0.87935,0.980938
NB69,Gefitinib,0.574217,0.909884
SK-LU-1,MK-1775,0.958553,0.788117
BT-483,Erlotinib,0.443211,0.957063
TT2609-C02,Leflunomide,0.502491,0.835376
COLO-792,MK-1775,0.959225,0.866467
OVCAR-3,Vorinostat,0.8161069999999999,0.8687459999999999
LB831-BLC,Vinblastine,0.935156,0.848433
FADU,Navitoclax,0.983596,0.85751
HC-1,Vorinostat,0.751708,0.719605
SLVL,Trametinib,0.957373,0.929675
ME-1,Tamoxifen,0.260621,0.957118
RPMI-8866,Palbociclib,0.960753,0.896115
OE33,MK-1775,0.142152,0.664723
PA-TU-8902,Osimertinib,0.924201,0.935683
RL95-2,Sorafenib,0.957737,0.8554129999999999
HCC202,Staurosporine,0.7181109999999999,0.491426
COR-L88,Staurosporine,0.988127,0.5964619999999999
RPMI-7951,Afatinib,0.964306,0.8944219999999999
RPMI-6666,Palbociclib,0.977129,0.8579950000000001
IMR-5,Erlotinib,0.976491,0.979466
SKG-IIIa,Sorafenib,0.820526,0.910194
NCI-H2029,Linsitinib,0.611903,0.961281
SCC-3,Crizotinib,0.932029,0.792495
KYSE-140,Trametinib,0.986066,0.903967
TCCSUP,Leflunomide,0.356713,0.921353
SK-MEL-24,Afatinib,0.849251,0.913481
KMS-12-BM,Tamoxifen,0.982906,0.909554
JHH-6,Crizotinib,0.415214,0.982562
JVM-2,Lapatinib,0.6055050000000001,0.8680059999999999
HCC1806,Osimertinib,0.896249,0.893812
WM278,Tamoxifen,0.989441,0.93762
U251,Nilotinib,0.904992,0.986115
HH,Lapatinib,0.805181,0.940556
NCI-N87,Afatinib,0.991258,0.22862
TT2609-C02,Gefitinib,0.972799,0.969902
DBTRG-05MG,Ulixertinib,0.948282,0.8409545
WM1552C,Lapatinib,0.974043,0.945959
769-P,Sorafenib,0.921408,0.8611340000000001
SKM-1,Linsitinib,0.98632,0.8884790000000001
786-0,Navitoclax,0.976363,0.801988
NCI-H720,Trametinib,0.960235,0.989475
LCLC-103H,Nilotinib,0.929944,0.983039
TE-5,Erlotinib,0.900597,0.964522
HCC2218,Trametinib,0.974825,0.971834
HSC-4,Trametinib,0.924637,0.933316
ZR-75-30,Crizotinib,0.814758,0.961549
H9,Trametinib,0.722916,0.625495
SK-UT-1,Lapatinib,0.982339,0.942476
PFSK-1,Afatinib,0.890515,0.849051
Daudi,Leflunomide,0.986184,0.822406
OCUM-1,Crizotinib,0.767716,0.98381
COR-L23,Vorinostat,0.818555,0.693693
MOLM-13,Sorafenib,0.960626,0.028903
OCI-AML5,MK-1775,0.956367,0.588988
HCC2157,Vinblastine,0.939719,0.710026
MDA-MB-157,Staurosporine,0.793701,0.419259
KYSE-70,Lapatinib,0.53325,0.8622190000000001
SK-ES-1,Lapatinib,0.834723,0.895595
NCI-H2228,Osimertinib,0.843619,0.952997
NCI-H727,Vinblastine,0.98296,0.923764
HAL-01,Dasatinib,0.8977569999999999,0.948936
NCI-H841,MK-1775,0.981769,0.697717
SNG-M,Leflunomide,0.898824,0.975431
NCI-H250,Afatinib,0.913377,0.940583
HCT-15,Gefitinib,0.985702,0.981631
NCI-H2085,Leflunomide,0.947459,0.88523
CL-40,Tamoxifen,0.942981,0.910998
BT-20,Leflunomide,0.664704,0.8952399999999999
HuP-T4,Leflunomide,0.980147,0.887437
UACC-893,Palbociclib,0.771455,0.966303
SW1573,Lapatinib,0.981684,0.977539
HuO9,Crizotinib,0.992074,0.968623
NCI-H2591,Staurosporine,0.96572,0.7425189999999999
IM-95,Crizotinib,0.8857229999999999,0.846131
MEL-JUSO,Ruxolitinib,0.6939029999999999,0.973563
ME-1,MK-1775,0.958839,0.711491
MFM-223,Staurosporine,0.87064,0.417507
SW620,Trametinib,0.6665449999999999,0.574198
MDA-MB-157,Tamoxifen,0.994621,0.975097
NCI-H526,Nilotinib,0.507532,0.981383
FADU,Afatinib,0.88871,0.62735
IM-9,Lapatinib,0.984761,0.815507
OACM5-1,Sorafenib,0.893698,0.860944
HCC1428,Dasatinib,0.922541,0.961467
NEC8,Staurosporine,0.685384,0.4944939999999999
NCI-H82,Erlotinib,0.421166,0.965354
DG-75,Afatinib,0.989353,0.768918
NALM-6,Afatinib,0.7668345,0.833584
LS-513,Navitoclax,0.987962,0.875812
HO-1-N-1,Staurosporine,0.8470545,0.155345
KNS-62,Dabrafenib,0.97235,0.98766
ME-180,Linsitinib,0.9766145,0.983066
