CELL_LINE_NAME,DRUG_NAME,False AUC,AUC
RC-K8,Lapatinib,0.948591,0.870767
RH-41,Leflunomide,0.985612,0.8891709999999999
SLVL,Dasatinib,0.791392,0.913351
NCI-H650,Erlotinib,0.988797,0.982813
ALL-PO,Ruxolitinib,0.918531,0.935823
GA-10,Dasatinib,0.941373,0.766145
NCI-H1355,Crizotinib,0.96884,0.942407
GAK,Lapatinib,0.958839,0.8586
TUR,Vorinostat,0.981355,0.773985
LC-1-sq,Erlotinib,0.956868,0.8763850000000001
SK-HEP-1,Ulixertinib,0.855662,0.939267
Ca-Ski,Daporinad,0.925823,0.762254
HSC-4,Leflunomide,0.220537,0.8586020000000001
CL-40,Dasatinib,0.9452115,0.977873
BxPC-3,Navitoclax,0.8298205000000001,0.931784
PANC-10-05,Erlotinib,0.990181,0.952667
NKM-1,Trametinib,0.8575290000000001,0.77625
C2BBe1,Palbociclib,0.925261,0.967818
TT,Dasatinib,0.892597,0.978472
OCI-AML2,Erlotinib,0.964414,0.985609
ESO26,Dasatinib,0.8560690000000001,0.986638
Hs-445,Ruxolitinib,0.73743,0.974539
23132-87,Erlotinib,0.979317,0.928475
KOPN-8,Ruxolitinib,0.971102,0.989287
NCI-H841,Tamoxifen,0.906005,0.917122
ST486,Vorinostat,0.939278,0.72232
SW1783,Trametinib,0.626401,0.960926
IGR-1,Palbociclib,0.734254,0.899173
NCI-H322M,Erlotinib,0.955958,0.669067
VMRC-LCD,Afatinib,0.811372,0.922955
BICR22,Staurosporine,0.618889,0.293174
MOG-G-CCM,Sorafenib,0.955787,0.952164
BxPC-3,Leflunomide,0.948234,0.813136
VAL,Daporinad,0.6196149999999999,0.388146
RERF-LC-Sq1,Osimertinib,0.971746,0.8403729999999999
SUIT-2,Afatinib,0.935292,0.923484
NCI-H1693,Leflunomide,0.945768,0.831419
OS-RC-2,Ulixertinib,0.8310879999999999,0.949222
EW-7,Sorafenib,0.443211,0.872848
CAL-51,Vorinostat,0.8443149999999999,0.7972859999999999
NCI-H1703,Vinblastine,0.94477,0.448598
KARPAS-1106P,Ruxolitinib,0.988245,0.955808
KYSE-150,Staurosporine,0.973524,0.403241
NCI-H1694,Vinblastine,0.686584,0.809053
RF-48,Navitoclax,0.8355229999999999,0.527668
C-33-A,Navitoclax,0.950564,0.875468
OCI-M1,Palbociclib,0.981159,0.836664
NCI-H526,Ruxolitinib,0.961409,0.919801
GRANTA-519,Gefitinib,0.8779440000000001,0.985408
AU565,Nilotinib,0.885433,0.868397
CAL-72,Lapatinib,0.786528,0.8457459999999999
RCC10RGB,Navitoclax,0.94145,0.769084
SK-MES-1,Trametinib,0.68757,0.803706
Raji,Trametinib,0.8879870000000001,0.896708
NCI-H1915,Dasatinib,0.976323,0.906948
SKN,Lapatinib,0.942778,0.95008
RERF-LC-KJ,MK-1775,0.612355,0.760807
NCI-H226,Osimertinib,0.799813,0.957823
NCI-H2347,Palbociclib,0.972567,0.958836
SNU-5,MK-1775,0.978278,0.6662060000000001
OAW-28,Nilotinib,0.907052,0.985124
NCI-H2405,Linsitinib,0.967558,0.953362
SK-GT-2,Gefitinib,0.982958,0.767854
ONS-76,Crizotinib,0.863958,0.972108
LOU-NH91,Afatinib,0.997021,0.7407239999999999
G-402,Dasatinib,0.750282,0.6747890000000001
SW1710,Leflunomide,0.7739739999999999,0.91227
RMG-I,Navitoclax,0.923378,0.695986
LB996-RCC,Ruxolitinib,0.90612,0.940683
SF268,Navitoclax,0.941123,0.973813
HT-3,Staurosporine,0.8715229999999999,0.4962430000000001
Mewo,Dasatinib,0.969957,0.954896
HCC1428,Sorafenib,0.6809149999999999,0.855194
BICR78,Erlotinib,0.901681,0.8982180000000001
Caov-4,Palbociclib,0.7933140000000001,0.940638
UACC-812,Ulixertinib,0.992252,0.956868
NCI-H1703,Osimertinib,0.586094,0.955993
EW-18,Crizotinib,0.5529689999999999,0.993673
MOLT-13,Tamoxifen,0.951928,0.901808
EVSA-T,Vinblastine,0.56442,0.8903629999999999
KG-1,Leflunomide,0.8680620000000001,0.942226
SNU-C1,Ulixertinib,0.98726,0.7938475
SNU-5,Crizotinib,0.7387560000000001,0.623155
SK-PN-DW,Leflunomide,0.900545,0.874382
NCI-H1092,Lapatinib,0.82847,0.957185
NCI-H1666,Crizotinib,0.954689,0.979317
RMG-I,Staurosporine,0.942111,0.646107
MFE-319,Tamoxifen,0.930141,0.904175
LB771-HNC,Gefitinib,0.969063,0.97683
CAL-85-1,Afatinib,0.913459,0.916758
SW872,Leflunomide,0.984587,0.862085
KASUMI-1,Linsitinib,0.842917,0.944904
COLO-678,Crizotinib,0.932615,0.923827
SW982,Staurosporine,0.980325,0.04543
ARH-77,Vorinostat,0.8333870000000001,0.624095
DU-4475,Ribociclib,0.919889,0.990354
CCK-81,Ulixertinib,0.947804,0.8946915000000001
HCC1428,Palbociclib,0.977227,0.959079
SISO,Vorinostat,0.965437,0.882368
TUR,Vinblastine,0.665492,0.425727
RCM-1,Navitoclax,0.8681859999999999,0.674686
A2780,Leflunomide,0.936719,0.885223
MC-CAR,Dasatinib,0.533794,0.991324
SK-MG-1,Crizotinib,0.889516,0.991004
TT,Daporinad,0.862059,0.8715649999999999
HuH-7,Crizotinib,0.939326,0.99131
SCC-4,Crizotinib,0.7828149999999999,0.994621
KCL-22,Tamoxifen,0.875641,0.957757
Daudi,Vinblastine,0.909148,0.6809149999999999
MOLT-4,Sorafenib,0.911762,0.90588
KELLY,Nilotinib,0.935945,0.992707
MDA-MB-453,Palbociclib,0.714817,0.8825209999999999
ACHN,Sorafenib,0.957027,0.860243
SF268,Linsitinib,0.912097,0.973107
NCI-H2731,Tamoxifen,0.8967459999999999,0.923902
SISO,Staurosporine,0.777266,0.4506520000000001
KYAE-1,Crizotinib,0.705933,0.97695
KP-3,Palbociclib,0.8160189999999999,0.931441
CA46,Ruxolitinib,0.962284,0.944145
Calu-6,Erlotinib,0.959106,0.963971
NCI-H3118,Leflunomide,0.8537899999999999,0.955399
SW1271,Afatinib,0.938688,0.881236
Ca-Ski,Afatinib,0.78293,0.761095
LCLC-97TM1,Osimertinib,0.627152,0.98788
MS751,Leflunomide,0.992299,0.930757
NCI-H1792,Tamoxifen,0.889589,0.964414
NCI-H1869,Erlotinib,0.976426,0.822714
SCC-3,Vinblastine,0.611903,0.571458
CGTH-W-1,Lapatinib,0.973394,0.954511
MFE-319,Staurosporine,0.975309,0.464516
C32,Ruxolitinib,0.869951,0.985003
ES6,Navitoclax,0.961415,0.897059
IGROV-1,Trametinib,0.98568,0.534363
OCUB-M,Nilotinib,0.7238680000000001,0.878131
ARH-77,Ruxolitinib,0.8225399999999999,0.943972
SK-MEL-2,Dabrafenib,0.5067649999999999,0.993756
MM1S,Tamoxifen,0.970846,0.956401
OVCAR-4,Sorafenib,0.977538,0.873193
697,Leflunomide,0.8607040000000001,0.811461
L-428,Staurosporine,0.9516665,0.421309
A2780,Vorinostat,0.8829879999999999,0.7688010000000001
ECC10,Daporinad,0.816289,0.967657
RT4,Leflunomide,0.802059,0.8825639999999999
D-392MG,Navitoclax,0.881251,0.886231
J82,Linsitinib,0.970891,0.964
NCI-H520,Palbociclib,0.8809959999999999,0.764313
NCI-H1651,Gefitinib,0.98543,0.974599
C3A,Linsitinib,0.086154,0.944518
KP-4,Vinblastine,0.26501,0.578453
HARA,Trametinib,0.948826,0.8510479999999999
NCI-H1648,Tamoxifen,0.971011,0.842397
PA-TU-8988T,Dabrafenib,0.8169109999999999,0.973717
OACp4C,Tamoxifen,0.8631530000000001,0.939947
KNS-62,Tamoxifen,0.901914,0.934305
MKN28,Dabrafenib,0.853932,0.92979
CFPAC-1,Dabrafenib,0.5815319999999999,0.948381
NCI-H82,Daporinad,0.992593,0.358847
DMS-273,Dabrafenib,0.183791,0.987804
NCI-H1869,Daporinad,0.961634,0.833412
NCI-H2135,Afatinib,0.876862,0.966976
Calu-3,Ulixertinib,0.892437,0.9516665
Mo-T,Vorinostat,0.899731,0.747217
PEO1,Crizotinib,0.986524,0.985897
MC-CAR,MK-1775,0.983885,0.508192
OVKATE,Lapatinib,0.8783190000000001,0.905323
DK-MG,Nilotinib,0.942871,0.936441
SKM-1,Ruxolitinib,0.926894,0.993159
KYSE-220,Erlotinib,0.575068,0.895393
RC-K8,Afatinib,0.429756,0.8622549999999999
NCI-H226,Vinblastine,0.988247,0.788387
PANC-03-27,Gefitinib,0.988274,0.920737
MOLT-13,Navitoclax,0.955131,0.400301
KATOIII,Nilotinib,0.984244,0.974639
LoVo,Lapatinib,0.760318,0.905217
NCI-H2452,Gefitinib,0.357258,0.977324
LCLC-103H,Trametinib,0.90405,0.98568
NB14,Gefitinib,0.940055,0.977598
SAS,Vinblastine,0.313269,0.7771520000000001
OCI-M1,Ulixertinib,0.955892,0.867916
LAMA-84,MK-1775,0.931736,0.514149
NCI-H1781,Dabrafenib,0.83385,0.963653
KYSE-450,Vinblastine,0.91196,0.719277
KURAMOCHI,Vinblastine,0.729625,0.912001
SNU-61,Erlotinib,0.460939,0.927738
SW1573,Ruxolitinib,0.993478,0.960076
COLO-678,Leflunomide,0.992665,0.917302
COLO-680N,Afatinib,0.927074,0.914466
BT-474,Crizotinib,0.894885,0.959992
RCM-1,Crizotinib,0.986574,0.843841
CW-2,Navitoclax,0.977599,0.914854
HCT-15,Ulixertinib,0.863474,0.9309465
RERF-LC-KJ,Leflunomide,0.901808,0.866017
SK-MES-1,Staurosporine,0.996001,0.245302
ALL-SIL,Nilotinib,0.981207,0.104441
A498,Tamoxifen,0.964216,0.844192
MDA-MB-468,Vorinostat,0.975333,0.8355940000000001
NCI-H1688,Sorafenib,0.866864,0.8822129999999999
SUP-M2,Lapatinib,0.908465,0.900452
HCC1569,Ruxolitinib,0.6209180000000001,0.98456
U-266,Afatinib,0.960734,0.906084
PANC-03-27,Ulixertinib,0.837139,0.9024915
SK-MEL-24,Linsitinib,0.975543,0.98241
GA-10,Erlotinib,0.825068,0.939721
GRANTA-519,Nilotinib,0.62098,0.986607
PL4,Lapatinib,0.947857,0.956513
ES1,Daporinad,0.908698,0.222431
SW872,Daporinad,0.743143,0.765649
LK-2,Ulixertinib,0.96437,0.9543504999999999
MOLT-16,Ruxolitinib,0.99514,0.990649
COLO-680N,Staurosporine,0.985713,0.747448
HT-29,Crizotinib,0.982782,0.8438370000000001
A704,Linsitinib,0.846412,0.948317
JVM-2,Sorafenib,0.57076,0.843067
TE-8,Lapatinib,0.8590770000000001,0.925937
ACHN,Palbociclib,0.9127065,0.755728
CPC-N,Leflunomide,0.8828309999999999,0.8592719999999999
MOLT-16,Crizotinib,0.82886,0.992567
HCC38,Dasatinib,0.959692,0.905402
SNU-61,Lapatinib,0.975064,0.956938
TOV-112D,Vorinostat,0.978017,0.810297
HOP-92,Vorinostat,0.763813,0.780092
NB7,Palbociclib,0.7116439999999999,0.961884
SW1573,Ulixertinib,0.956558,0.9294175
OV-90,Trametinib,0.949061,0.541072
HPAC,Navitoclax,0.925113,0.8139350000000001
SK-N-FI,Daporinad,0.986406,0.635285
TGW,Sorafenib,0.943557,0.857392
MFE-280,Leflunomide,0.8565434999999999,0.807087
HMV-II,Vorinostat,0.905539,0.771446
NB13,Vorinostat,0.870159,0.730213
SK-CO-1,Daporinad,0.971156,0.748189
NUGC-3,Crizotinib,0.92524,0.981701
HDQ-P1,Gefitinib,0.888659,0.8657219999999999
GCIY,Dabrafenib,0.755853,0.979602
FTC-133,Sorafenib,0.8697360000000001,0.8680469999999999
22RV1,Leflunomide,0.858433,0.9001469999999999
OE33,Staurosporine,0.476388,0.463405
KYAE-1,Ulixertinib,0.916638,0.912861
HCT-15,Erlotinib,0.97326,0.949158
JiyoyeP-2003,Vinblastine,0.870809,0.375837
NCI-H64,Vorinostat,0.935713,0.665896
HMV-II,Ruxolitinib,0.8237855000000001,0.971902
U251,Dasatinib,0.8946639999999999,0.978749
NCI-H1975,Dabrafenib,0.8406819999999999,0.95926
NCI-H513,Afatinib,0.973121,0.765636
KMRC-1,MK-1775,0.891967,0.886956
OCUB-M,Leflunomide,0.956859,0.935908
SK-OV-3,Gefitinib,0.7848069999999999,0.921915
WSU-NHL,Afatinib,0.984573,0.70191
HCC1187,Lapatinib,0.819932,0.986542
IM-95,Gefitinib,0.987192,0.982121
NH-12,Vinblastine,0.941525,0.725229
Calu-6,Staurosporine,0.488683,0.41959
Ca9-22,Trametinib,0.8750129999999999,0.828781
HCC1419,Staurosporine,0.679563,0.706394
GB-1,MK-1775,0.8409530000000001,0.852772
SCC-4,Vorinostat,0.914486,0.8418120000000001
BT-20,Afatinib,0.8632120000000001,0.942317
EN,Leflunomide,0.692772,0.8385299999999999
SW900,Osimertinib,0.909804,0.924744
HDQ-P1,Dasatinib,0.944258,0.518459
TK10,Vinblastine,0.829498,0.892867
SK-LU-1,Dasatinib,0.975882,0.762537
MDA-MB-361,Sorafenib,0.89455,0.886683
SNU-407,Staurosporine,0.868275,0.282942
NCI-H929,Crizotinib,0.90521,0.978198
EFM-19,Ulixertinib,0.752957,0.958649
OCI-AML2,Dasatinib,0.944074,0.976757
SUP-B15,Vinblastine,0.7920815,0.65409
NCI-H1666,Trametinib,0.985737,0.610626
HC-1,Sorafenib,0.964596,0.8852530000000001
YT,Osimertinib,0.986574,0.966668
WIL2-NS,Dabrafenib,0.965189,0.953337
G-361,MK-1775,0.268716,0.795004
D-392MG,Gefitinib,0.472303,0.983094
KALS-1,Leflunomide,0.948704,0.934445
SW1088,Gefitinib,0.754855,0.979417
EFM-192A,Ulixertinib,0.421166,0.951044
TE-1,Navitoclax,0.973483,0.8938729999999999
NCI-H441,Vorinostat,0.984901,0.861778
EW-13,Sorafenib,0.32045100000000004,0.916328
CTV-1,Dabrafenib,0.892867,0.946863
Raji,Erlotinib,0.949929,0.955138
DiFi,Leflunomide,0.8728229999999999,0.88241
COLO-792,Dasatinib,0.908198,0.988494
HuO9,Tamoxifen,0.942601,0.929624
MOLT-4,Palbociclib,0.627513,0.93708
NCI-H847,Vinblastine,0.664723,0.380966
KP-1N,Palbociclib,0.8246040000000001,0.951289
TOV-112D,Leflunomide,0.933357,0.904978
MFE-280,Daporinad,0.8819309999999999,0.528413
CAS-1,Palbociclib,0.98142,0.938105
SF539,Nilotinib,0.976613,0.98884
Hs-746T,Vorinostat,0.751727,0.700812
Ca-Ski,Navitoclax,0.903994,0.828575
NCI-H1876,Ruxolitinib,0.862341,0.970196
VMRC-RCZ,Ruxolitinib,0.669743,0.94987
NCI-H2452,Dabrafenib,0.911866,0.90319
PANC-02-03,Leflunomide,0.661867,0.8877120000000001
DiFi,Trametinib,0.94326,0.596644
HCC1569,Palbociclib,0.5053449999999999,0.963787
GRANTA-519,Ulixertinib,0.7697890000000001,0.953923
SN12C,Osimertinib,0.971946,0.956521
RCM-1,Dasatinib,0.911766,0.94128
HCC-15,Linsitinib,0.969816,0.920851
RPMI-8402,Tamoxifen,0.993168,0.92263
VCaP,Ruxolitinib,0.982054,0.959186
OCI-M1,Gefitinib,0.8366120000000001,0.989114
KYAE-1,Tamoxifen,0.839569,0.955592
HCT-15,Lapatinib,0.8610709999999999,0.851457
SHP-77,Trametinib,0.936398,0.970358
EFM-192A,Palbociclib,0.7512300000000001,0.950315
OCI-M1,Erlotinib,0.973996,0.943616
OVISE,Staurosporine,0.6693560000000001,0.579996
HT-144,Ulixertinib,0.973954,0.747718
KM-H2,Osimertinib,0.907761,0.980034
GB-1,Tamoxifen,0.856665,0.926643
SK-N-DZ,Tamoxifen,0.905902,0.865741
SISO,Linsitinib,0.9508,0.967445
C3A,Lapatinib,0.784315,0.976881
KY821,Gefitinib,0.563505,0.988317
CHP-134,Gefitinib,0.965673,0.980929
NCI-H513,Lapatinib,0.535274,0.904098
RO82-W-1,Ruxolitinib,0.920154,0.967221
COR-L311,Dasatinib,0.651188,0.992955
MKN1,Lapatinib,0.958145,0.838491
LN-18,Afatinib,0.796886,0.892018
JVM-2,Leflunomide,0.952907,0.788971
IGROV-1,Ulixertinib,0.941426,0.7487590000000001
EB-3,MK-1775,0.989441,0.63137
NCI-H209,Dabrafenib,0.968637,0.967056
HOP-92,Vinblastine,0.8516360000000001,0.971025
SW626,Vinblastine,0.754445,0.918328
NCI-H1092,Linsitinib,0.922462,0.955421
NCI-H2085,Dabrafenib,0.956857,0.971672
NCI-H226,Dabrafenib,0.662482,0.94429
SK-MEL-5,Ruxolitinib,0.624444,0.972794
NCI-H2731,Daporinad,0.77256,0.815207
RPMI-8226,Nilotinib,0.96461,0.989946
RERF-LC-Sq1,Lapatinib,0.866634,0.741611
EFO-21,Ruxolitinib,0.963653,0.958511
NCI-H1993,Afatinib,0.991168,0.819341
LU-135,Sorafenib,0.972479,0.876157
COLO-678,Navitoclax,0.893465,0.832263
Calu-6,Ruxolitinib,0.861604,0.969039
LS-180,Tamoxifen,0.797393,0.927525
EW-3,Navitoclax,0.971118,0.492199
EW-7,Staurosporine,0.963461,0.5752729999999999
LC4-1,Trametinib,0.95257,0.93861
LS-513,Leflunomide,0.889491,0.893116
NAMALWA,Palbociclib,0.8637090000000001,0.840925
NCI-H1581,Erlotinib,0.967817,0.987006
DK-MG,Osimertinib,0.8483,0.91266
NCI-H513,Dabrafenib,0.8934290000000001,0.959976
JiyoyeP-2003,Nilotinib,0.958642,0.959541
K-562,MK-1775,0.914337,0.624444
RS4-11,MK-1775,0.970915,0.5905729999999999
NCI-H1693,Trametinib,0.920204,0.8341270000000001
SU-DHL-10,Lapatinib,0.693503,0.82488
MG-63,Linsitinib,0.952881,0.982167
KARPAS-422,Vorinostat,0.594869,0.742512
ALL-SIL,Leflunomide,0.915392,0.8879469999999999
HEC-1,Erlotinib,0.970399,0.974277
Ca-Ski,Ulixertinib,0.950307,0.9571745
NCI-H2066,Daporinad,0.974114,0.8952549999999999
CAL-27,Tamoxifen,0.982874,0.938592
HCC1428,Afatinib,0.847951,0.8456030000000001
SU-DHL-10,Tamoxifen,0.886978,0.917306
HCC1806,MK-1775,0.855115,0.61332
CHSA8926,Tamoxifen,0.894125,0.958389
CHSA8926,Staurosporine,0.974985,0.097247
LN-18,Nilotinib,0.970729,0.991078
NCI-H513,Leflunomide,0.438385,0.862825
NCI-H1666,Sorafenib,0.431735,0.920749
SW48,Tamoxifen,0.961795,0.8994549999999999
DSH1,MK-1775,0.970718,0.795792
RL95-2,Ulixertinib,0.984359,0.8774879999999999
A2780,Navitoclax,0.991157,0.850791
HT55,Gefitinib,0.725866,0.935802
HOS,Nilotinib,0.958119,0.97241
RCC-JW,Gefitinib,0.978326,0.976927
ZR-75-30,Daporinad,0.8165,0.954081
HH,Afatinib,0.8931399999999999,0.909832
Ca9-22,Vinblastine,0.963377,0.6465989999999999
HuP-T4,Staurosporine,0.958245,0.257363
OVKATE,Dasatinib,0.5833079999999999,0.8955489999999999
ESO26,Ruxolitinib,0.553481,0.983692
SU-DHL-6,Erlotinib,0.671622,0.995644
KMRC-20,Leflunomide,0.942411,0.8973
SU-DHL-5,Ruxolitinib,0.8812110000000001,0.996446
PF-382,Gefitinib,0.443061,0.973955
SK-PN-DW,Erlotinib,0.782324,0.98474
LN-405,Dabrafenib,0.865741,0.984219
NCI-H1944,Nilotinib,0.972707,0.977516
LB996-RCC,Erlotinib,0.8873549999999999,0.823536
NCI-H596,Erlotinib,0.7806529999999999,0.974316
OVCAR-3,Linsitinib,0.774436,0.96909
MEG-01,Erlotinib,0.882425,0.952194
OE33,Afatinib,0.8898305000000001,0.716308
KGN,Lapatinib,0.960139,0.937213
LS-411N,Erlotinib,0.915102,0.982251
H-EMC-SS,Dasatinib,0.987523,0.966036
Calu-6,Gefitinib,0.893655,0.972929
HCC-15,Osimertinib,0.8438370000000001,0.966503
LN-229,Erlotinib,0.8909020000000001,0.909123
OE33,Nilotinib,0.928727,0.970487
ARH-77,Leflunomide,0.873017,0.809894
OSC-20,Osimertinib,0.982562,0.920802
SF268,Nilotinib,0.5646760000000001,0.985397
EB-3,Navitoclax,0.981134,0.84998
LS-123,Staurosporine,0.5281680000000001,0.275279
5637,Lapatinib,0.9006209999999999,0.839642
EC-GI-10,Ruxolitinib,0.8760479999999999,0.975151
LS-513,Daporinad,0.972062,0.722125
BT-549,Linsitinib,0.986866,0.971406
TYK-nu,Osimertinib,0.29054800000000003,0.931801
OSC-20,Ulixertinib,0.95788,0.972548
MDA-MB-453,Afatinib,0.8968389999999999,0.832451
OCUB-M,Ulixertinib,0.968843,0.962775
NCI-H69,Lapatinib,0.961919,0.908302
RL95-2,Lapatinib,0.861176,0.8726370000000001
HCC1806,Ruxolitinib,0.827528,0.977839
HCC1500,Leflunomide,0.759549,0.943162
H9,Vorinostat,0.957042,0.614233
CAS-1,Nilotinib,0.497526,0.9781
A673,Vorinostat,0.724305,0.8006939999999999
EFO-21,MK-1775,0.922226,0.717923
NCI-H2066,Navitoclax,0.983773,0.700774
SNG-M,Sorafenib,0.8033560000000001,0.915545
RCC-JW,Palbociclib,0.91691,0.957431
CL-34,Afatinib,0.968467,0.956047
SLVL,Nilotinib,0.670892,0.99021
MES-SA,Trametinib,0.878697,0.953259
KS-1,Dabrafenib,0.989293,0.982865
OVCAR-5,Dabrafenib,0.94016,0.97051
EW-11,Osimertinib,0.980987,0.938891
LS-123,Ruxolitinib,0.98265,0.973201
PA-1,Palbociclib,0.922012,0.950158
JHH-6,Linsitinib,0.950279,0.927067
NCI-H82,Tamoxifen,0.964739,0.954141
HOS,Daporinad,0.976715,0.514355
SK-N-AS,Afatinib,0.977198,0.858666
Raji,Vinblastine,0.985702,0.513228
RO82-W-1,Erlotinib,0.983889,0.956424
MDA-MB-453,Osimertinib,0.419259,0.934606
SW837,Trametinib,0.989284,0.5969939999999999
DiFi,Ruxolitinib,0.961083,0.973122
KOPN-8,Dabrafenib,0.956601,0.966309
TE-4,Ruxolitinib,0.93909,0.978287
NCI-H1435,Vorinostat,0.743931,0.878558
HAL-01,Afatinib,0.313017,0.824092
COLO-824,MK-1775,0.974561,0.760972
EFM-19,Linsitinib,0.959127,0.981942
L-1236,Trametinib,0.849744,0.986726
ETK-1,Crizotinib,0.194683,0.989616
MFE-319,Nilotinib,0.910352,0.989737
SW1710,Gefitinib,0.977008,0.982295
Ca-Ski,Dasatinib,0.8852125,0.693213
FTC-133,Palbociclib,0.915284,0.984682
EW-22,Erlotinib,0.447964,0.965247
KYSE-140,Osimertinib,0.904035,0.8931120000000001
CAL-51,Vinblastine,0.672728,0.591023
FU97,Lapatinib,0.983341,0.819659
ETK-1,Nilotinib,0.918649,0.952245
MS-1,Nilotinib,0.945959,0.963167
NCI-H2342,Nilotinib,0.894433,0.983241
C2BBe1,Vorinostat,0.8313139999999999,0.7522479999999999
HCC2157,Gefitinib,0.924927,0.8807799999999999
PANC-10-05,Gefitinib,0.892086,0.943865
CCK-81,Lapatinib,0.969318,0.548622
TE-6,Staurosporine,0.892967,0.300313
H9,Ruxolitinib,0.988234,0.902144
A101D,Trametinib,0.8888030000000001,0.6101300000000001
DU-4475,Vinblastine,0.963072,0.778435
SU-DHL-8,Lapatinib,0.69115,0.997368
PL4,Osimertinib,0.8810479999999999,0.962983
OAW-42,Afatinib,0.962583,0.928176
HOP-62,Gefitinib,0.885222,0.982526
NY,Vorinostat,0.979241,0.73861
KG-1,Crizotinib,0.669207,0.98616
NCI-H64,MK-1775,0.680742,0.464749
MFH-ino,Lapatinib,0.994301,0.934221
H4,Vorinostat,0.897978,0.790926
OVCAR-8,Trametinib,0.902828,0.957318
AN3-CA,Dabrafenib,0.96626,0.97959
ECC12,Crizotinib,0.918038,0.995561
COR-L105,Sorafenib,0.90656,0.755844
L-363,Vinblastine,0.949525,0.434575
PFSK-1,Lapatinib,0.580692,0.884971
HuP-T3,Staurosporine,0.986796,0.432214
BV-173,MK-1775,0.7560439999999999,0.4372
OCI-AML3,Daporinad,0.944773,0.415419
MOLT-4,Afatinib,0.8966370000000001,0.894395
KARPAS-422,Crizotinib,0.8742549999999999,0.970958
LOXIMVI,Sorafenib,0.881447,0.893508
IST-SL2,Ruxolitinib,0.68042,0.960571
NCI-H2009,Nilotinib,0.905994,0.96161
NCI-H1299,Erlotinib,0.48274,0.980998
SBC-5,Nilotinib,0.934513,0.951668
HSC-3,Tamoxifen,0.799153,0.876842
MDA-MB-436,Daporinad,0.939683,0.976535
LNCaP-Clone-FGC,Sorafenib,0.979406,0.784909
HCC1954,Leflunomide,0.893336,0.911208
HCC1395,Linsitinib,0.796659,0.952374
MS751,Vinblastine,0.980624,0.604047
SU8686,Afatinib,0.927982,0.916503
HT-1080,Crizotinib,0.913777,0.990442
NCI-H2087,Navitoclax,0.975242,0.8527520000000001
OAW-28,Gefitinib,0.938604,0.965171
SW982,Osimertinib,0.391747,0.982282
KG-1,Tamoxifen,0.9337,0.976878
SW620,Palbociclib,0.681042,0.873798
COLO-668,Staurosporine,0.704979,0.421166
IM-95,Staurosporine,0.975045,0.356722
NCI-H1993,Dabrafenib,0.440067,0.96461
LS-411N,Afatinib,0.977473,0.8362069999999999
CAL-148,Palbociclib,0.929986,0.953117
OV-90,MK-1775,0.863303,0.75936
MDA-MB-157,Lapatinib,0.908317,0.942927
CHP-212,Nilotinib,0.946913,0.974043
CHSA8926,Afatinib,0.986109,0.866856
BE2-M17,Ulixertinib,0.761016,0.8301335000000001
LCLC-103H,Ruxolitinib,0.956338,0.974822
RL95-2,MK-1775,0.8601540000000001,0.642354
Saos-2,Leflunomide,0.942199,0.929772
TC-71,Vorinostat,0.8347899999999999,0.745687
A4-Fuk,MK-1775,0.989131,0.37064
TOV-112D,Navitoclax,0.951208,0.974779
G-401,Afatinib,0.933458,0.848174
MOLT-16,Erlotinib,0.875613,0.987905
NCI-H650,Vorinostat,0.923127,0.8443729999999999
CAMA-1,Osimertinib,0.91919,0.963899
SW1271,Palbociclib,0.885826,0.913196
T98G,Navitoclax,0.758182,0.980906
G-MEL,Crizotinib,0.545569,0.99514
SNU-182,Lapatinib,0.879473,0.978209
AsPC-1,Dasatinib,0.802618,0.963281
P32-ISH,Linsitinib,0.937258,0.986339
AN3-CA,Trametinib,0.887595,0.967131
MRK-nu-1,Staurosporine,0.696553,0.232635
CCK-81,Vinblastine,0.917968,0.714817
MCF7,Osimertinib,0.985791,0.959105
HC-1,Vinblastine,0.6636350000000001,0.456863
ECC10,Gefitinib,0.5695600000000001,0.971559
DMS-114,Vorinostat,0.869469,0.813092
NCI-H209,Dasatinib,0.818555,0.962013
ES8,Sorafenib,0.637591,0.882611
SW1710,MK-1775,0.986555,0.755039
NCI-H2087,Leflunomide,0.597811,0.959077
MDA-MB-436,Ulixertinib,0.8496809999999999,0.8899379999999999
SiHa,Crizotinib,0.978223,0.990089
EB2,Osimertinib,0.953369,0.965481
CW-2,Dabrafenib,0.821075,0.983526
NCI-H3122,Gefitinib,0.990197,0.979427
MC-CAR,Ulixertinib,0.428568,0.9655205
SK-CO-1,Crizotinib,0.979807,0.783396
EVSA-T,Dabrafenib,0.915411,0.967962
NCI-H1838,Trametinib,0.692704,0.929904
HCC1599,Afatinib,0.8987280000000001,0.84657
OS-RC-2,Afatinib,0.947926,0.899051
COLO-824,Linsitinib,0.8527950000000001,0.874819
DEL,Ulixertinib,0.978471,0.9142584999999999
NALM-6,Ulixertinib,0.6641729999999999,0.871683
PANC-10-05,Ruxolitinib,0.878185,0.957694
MDA-MB-453,Navitoclax,0.948069,0.871915
BT-483,Palbociclib,0.798493,0.979045
Hs-746T,Leflunomide,0.933372,0.889882
NALM-6,Gefitinib,0.970303,0.9868
BPH-1,Ulixertinib,0.242459,0.8148365
HLE,Lapatinib,0.794197,0.942436
A498,MK-1775,0.9287,0.780112
IGR-1,Dasatinib,0.890141,0.990977
