CELL_LINE_NAME,DRUG_NAME,AUC
EB-3,Dabrafenib,0.886234
IMR-5,Tamoxifen,0.977096
OVISE,Afatinib,0.829456
SK-LMS-1,Palbociclib,0.974893
NCI-H2228,Afatinib,0.876301
NUGC-3,Sorafenib,0.8793139999999999
NCI-H716,Erlotinib,0.935679
GAMG,Sorafenib,0.9229450000000001
A3-KAW,Sorafenib,0.783041
CML-T1,Dabrafenib,0.9017209999999999
KGN,Navitoclax,0.8912530000000001
KG-1,Linsitinib,0.985381
A2780,Gefitinib,0.930425
H9,Dabrafenib,0.975076
IGR-1,Vinblastine,0.57076
MDST8,Afatinib,0.871792
RT-112,Daporinad,0.631567
U-118-MG,Dabrafenib,0.9734510000000001
RCM-1,Palbociclib,0.902006
OVCAR-8,Ruxolitinib,0.987368
BT-483,Ulixertinib,0.9540865
K5,Vinblastine,0.633181
IMR-5,Ulixertinib,0.9554395
JiyoyeP-2003,Staurosporine,0.218926
HC-1,Palbociclib,0.9091530000000001
KARPAS-299,Afatinib,0.851499
ALL-SIL,Ulixertinib,0.9417905000000001
SKN,Ruxolitinib,0.9754010000000001
ES5,Linsitinib,0.8376120000000001
MOLT-13,Vorinostat,0.564962
SNU-398,Dabrafenib,0.9721190000000001
NCI-H1648,Sorafenib,0.775172
NB(TU)1-10,Erlotinib,0.9014260000000001
MS-1,Crizotinib,0.997365
769-P,Crizotinib,0.9907100000000001
NCI-H1869,Linsitinib,0.9701559999999999
NCI-H28,Gefitinib,0.961549
T98G,Trametinib,0.9827819999999999
MN-60,Gefitinib,0.980382
SK-MG-1,Leflunomide,0.888906
MES-SA,Ruxolitinib,0.978718
SW13,Nilotinib,0.991258
NOS-1,Vinblastine,0.878217
HDQ-P1,Dabrafenib,0.949831
HOS,Navitoclax,0.908388
TK10,Dabrafenib,0.962622
TUR,Tamoxifen,0.982115
LAMA-84,Ruxolitinib,0.9571299999999999
NCI-H2085,Tamoxifen,0.955549
SJSA-1,Staurosporine,0.319486
AM-38,Staurosporine,0.40418699999999996
LNCaP-Clone-FGC,Ruxolitinib,0.963628
HCT-15,Trametinib,0.9030309999999999
EN,Linsitinib,0.9607319999999999
SK-N-FI,Linsitinib,0.835549
SK-MEL-24,Osimertinib,0.9681200000000001
EB2,Dasatinib,0.832902
NCI-H28,Crizotinib,0.953218
IGROV-1,Osimertinib,0.797762
U-266,Tamoxifen,0.960448
OAW-28,Erlotinib,0.957901
MEL-JUSO,Erlotinib,0.9850700000000001
COLO-679,Ruxolitinib,0.981769
HPAF-II,MK-1775,0.748737
HSC-3,Ruxolitinib,0.970974
SKG-IIIa,Vinblastine,0.877294
huH-1,Dabrafenib,0.9689780000000001
A253,Ulixertinib,0.9876465
KP-N-YN,Vinblastine,0.8622709999999999
LN-405,Erlotinib,0.971593
BxPC-3,Ruxolitinib,0.9740540000000001
SW1573,Dabrafenib,0.9722209999999999
VAL,Lapatinib,0.907315
COLO-678,Vinblastine,0.97254
HCC2157,Ribociclib,0.9679760000000001
AGS,Gefitinib,0.970943
BT-20,Nilotinib,0.929478
C32,Lapatinib,0.977461
DB,MK-1775,0.557654
LOXIMVI,Lapatinib,0.864714
RCC10RGB,Ruxolitinib,0.953865
NCI-H2228,Vinblastine,0.9081940000000001
MKN7,Ulixertinib,0.9150309999999999
TGBC1TKB,Dasatinib,0.785272
HT-29,Erlotinib,0.9763229999999999
A2058,Ruxolitinib,0.992509
EoL-1-cell,Trametinib,0.396471
KM12,Vinblastine,0.510628
NCI-H1703,Ulixertinib,0.957702
EW-7,Nilotinib,0.978591
JHH-7,Tamoxifen,0.9729469999999999
NCI-H1693,MK-1775,0.831534
SW872,Dabrafenib,0.9219370000000001
SW982,Nilotinib,0.98556
NCI-H1573,MK-1775,0.836492
DB,Dasatinib,0.951108
OCUB-M,Erlotinib,0.984166
HAL-01,Palbociclib,0.6660739999999999
HLE,MK-1775,0.705933
SW1710,Nilotinib,0.989133
RH-1,Navitoclax,0.792221
MOLP-8,Ruxolitinib,0.987509
OVCAR-4,Lapatinib,0.961002
DU-145,Nilotinib,0.992207
PC-3,Sorafenib,0.887768
SNU-175,Linsitinib,0.90522
NCI-H747,Ulixertinib,0.7449079999999999
GDM-1,Staurosporine,0.122829
ES4,Gefitinib,0.9421860000000001
FTC-133,Dabrafenib,0.9420059999999999
BT-474,Staurosporine,0.426092
RO82-W-1,Trametinib,0.9180299999999999
NCI-H1963,Vinblastine,0.669607
HCC-44,MK-1775,0.68129
NUGC-3,Linsitinib,0.964623
LC4-1,Daporinad,0.319756
BPH-1,Palbociclib,0.909795
NCI-H28,Staurosporine,0.5413720000000001
SK-HEP-1,Gefitinib,0.9878
ZR-75-30,Lapatinib,0.615347
SCC-15,Afatinib,0.718954
TE-8,Palbociclib,0.9689719999999999
L-363,Crizotinib,0.975949
NCI-H513,Palbociclib,0.971232
KM12,Osimertinib,0.9722620000000001
OCUB-M,Crizotinib,0.951835
NCI-H28,Navitoclax,0.82552
BHT-101,Crizotinib,0.9883620000000001
CCRF-CEM,Tamoxifen,0.959151
GAK,Ulixertinib,0.8680749999999999
MDA-MB-175-VII,Palbociclib,0.917909
HCC1187,Sorafenib,0.8842450000000001
NCI-H1666,Staurosporine,0.43844700000000003
HPAF-II,Gefitinib,0.972613
TE-8,Osimertinib,0.9469799999999999
KYSE-270,Staurosporine,0.220358
CHP-212,Leflunomide,0.9174389999999999
ML-2,Trametinib,0.253801
KCL-22,Nilotinib,0.342502
NCI-H522,Crizotinib,0.992919
H4,Ulixertinib,0.9479549999999999
AsPC-1,Nilotinib,0.9307780000000001
COR-L32,Dasatinib,0.977447
SW1116,Dabrafenib,0.988549
KELLY,Erlotinib,0.961678
MHH-PREB-1,Vinblastine,0.480612
SW620,Daporinad,0.533933
MRK-nu-1,Vinblastine,0.49491499999999994
B-CPAP,Leflunomide,0.8666020000000001
MV-4-11,MK-1775,0.529746
CAL-62,Trametinib,0.8246040000000001
CFPAC-1,Dasatinib,0.918243
CAL-51,Leflunomide,0.8764629999999999
NCI-H847,Ulixertinib,0.978189
T84,Sorafenib,0.875209
JVM-3,Palbociclib,0.727403
NCI-H522,Navitoclax,0.9614090000000001
MKN7,Erlotinib,0.903767
769-P,Tamoxifen,0.9531729999999999
TCCSUP,Osimertinib,0.9627700000000001
NCI-H3122,Linsitinib,0.9513879999999999
NCI-H2795,Tamoxifen,0.942378
LNZTA3WT4,Navitoclax,0.969842
LS-180,MK-1775,0.710716
KM-H2,Nilotinib,0.975426
SHP-77,Tamoxifen,0.92524
MOLP-8,Leflunomide,0.926221
SW1573,Erlotinib,0.976865
NCI-H1693,Ulixertinib,0.9037870000000001
IGR-37,Navitoclax,0.914076
LS-411N,Linsitinib,0.9374879999999999
DiFi,Dabrafenib,0.986489
HT-29,Vorinostat,0.731866
Raji,Dabrafenib,0.984334
CAMA-1,Vorinostat,0.770672
NCI-H2009,Gefitinib,0.973816
SU-DHL-10,Ulixertinib,0.943269
NCI-H526,Lapatinib,0.9889620000000001
SW1710,Daporinad,0.6822600000000001
SNU-449,Crizotinib,0.969612
ME-180,Lapatinib,0.86192
A3-KAW,Lapatinib,0.8626780000000001
LP-1,Afatinib,0.975835
LC4-1,Tamoxifen,0.810295
NKM-1,Dasatinib,0.781637
CCK-81,Navitoclax,0.811389
CGTH-W-1,Staurosporine,0.16603800000000002
LU-139,Daporinad,0.5494439999999999
KYSE-220,Lapatinib,0.805029
OVCA420,Linsitinib,0.9797610000000001
U-87-MG,Afatinib,0.9545530000000001
NCI-H1417,Vorinostat,0.478549
SW948,Dabrafenib,0.948996
SAS,Afatinib,0.737875
SNU-1,Gefitinib,0.9854870000000001
MM1S,Vorinostat,0.72297
NCI-H2373,Leflunomide,0.889007
SNU-C1,Ruxolitinib,0.969777
SW780,Palbociclib,0.95005
DOK,Nilotinib,0.9870110000000001
RC-K8,Navitoclax,0.5758770000000001
NCI-H1838,Gefitinib,0.92719
HCC-78,Erlotinib,0.971719
A673,Lapatinib,0.966792
GOTO,Ruxolitinib,0.9354180000000001
BICR78,Ulixertinib,0.8578465000000001
SK-MG-1,Vinblastine,0.738734
DSH1,Vinblastine,0.811417
G-292-Clone-A141B1,Trametinib,0.8729309999999999
Becker,Crizotinib,0.9681639999999999
KARPAS-299,Nilotinib,0.9935799999999999
HL-60,MK-1775,0.705164
NCI-H1781,Afatinib,0.5161720000000001
HuCCT1,Navitoclax,0.9288850000000001
VM-CUB-1,Staurosporine,0.375469
P30-OHK,Leflunomide,0.90653
KYSE-520,Ruxolitinib,0.962938
CHP-212,MK-1775,0.547903
DoTc2-4510,Osimertinib,0.9114979999999999
NCI-H2795,Osimertinib,0.916633
BHT-101,Navitoclax,0.862656
KY821,Ulixertinib,0.8169795
MV-4-11,Ruxolitinib,0.86995
KP-3,Dabrafenib,0.97111
NCI-H747,Gefitinib,0.901329
BICR22,Dasatinib,0.914005
LK-2,Dasatinib,0.9864059999999999
KU812,Nilotinib,0.08230599999999999
BB49-HNC,Leflunomide,0.843888
FADU,Staurosporine,0.38996
NCI-H929,Dasatinib,0.9041799999999999
NCI-H650,Sorafenib,0.8812129999999999
NOS-1,Nilotinib,0.935321
MDST8,Sorafenib,0.860777
TT2609-C02,Afatinib,0.8948290000000001
OS-RC-2,Linsitinib,0.954557
NCI-H2122,Sorafenib,0.8747309999999999
TE-8,Vinblastine,0.652517
MEG-01,Vinblastine,0.543239
B-CPAP,Nilotinib,0.980325
DSH1,Lapatinib,0.563642
ACHN,Ulixertinib,0.8319905000000001
SKN,Afatinib,0.903215
LOXIMVI,Daporinad,0.815916
J82,Lapatinib,0.9630790000000001
RERF-LC-KJ,Nilotinib,0.9814879999999999
WM1552C,Tamoxifen,0.972405
Hs-746T,Nilotinib,0.90322
NEC8,Linsitinib,0.9513299999999999
NCI-H358,Gefitinib,0.935441
KNS-62,Ruxolitinib,0.981484
NCI-H1355,Lapatinib,0.9550120000000001
OCUM-1,Navitoclax,0.560132
RPMI-8402,Sorafenib,0.895185
MONO-MAC-6,Tamoxifen,0.8704930000000001
COLO-680N,Crizotinib,0.985759
UACC-893,Ulixertinib,0.881639
EPLC-272H,Vorinostat,0.8370719999999999
ESS-1,Daporinad,0.554574
RO82-W-1,Nilotinib,0.977506
P12-ICHIKAWA,Lapatinib,0.8424020000000001
SW900,Tamoxifen,0.949416
C-33-A,Sorafenib,0.801758
DiFi,Linsitinib,0.914191
PSN1,Ulixertinib,0.712888
RF-48,Tamoxifen,0.9849549999999999
IST-MEL1,Linsitinib,0.954942
huH-1,Sorafenib,0.867792
HCC1395,Navitoclax,0.922823
HCC38,Nilotinib,0.9475540000000001
CHSA8926,Trametinib,0.888446
DoTc2-4510,Trametinib,0.941858
NCCIT,Sorafenib,0.8610709999999999
Farage,Linsitinib,0.98493
MS751,Vorinostat,0.8238530000000001
RPMI-8402,Osimertinib,0.932536
P32-ISH,Vorinostat,0.680451
OAW-28,Dabrafenib,0.9823059999999999
NCI-H1869,Lapatinib,0.7981739999999999
NALM-6,Erlotinib,0.987109
BL-41,Staurosporine,0.19125999999999999
MOLM-13,Navitoclax,0.38301399999999997
SK-UT-1,Afatinib,0.89504
WSU-NHL,Vinblastine,0.48821099999999995
JHH-7,Linsitinib,0.960449
NCI-H23,Crizotinib,0.993552
PWR-1E,Ulixertinib,0.976508
KNS-62,Erlotinib,0.972794
NCI-H1793,Trametinib,0.9314790000000001
TE-15,MK-1775,0.659262
OCI-AML2,Osimertinib,0.990117
KYSE-410,Osimertinib,0.811504
NCI-H345,Trametinib,0.972724
KYSE-410,Trametinib,0.830566
DiFi,Nilotinib,0.98254
HMV-II,Osimertinib,0.9474379999999999
HCC70,MK-1775,0.8590780000000001
DK-MG,Ruxolitinib,0.95981
MFM-223,Sorafenib,0.7861640000000001
MEG-01,Daporinad,0.43043400000000004
NCI-H810,Leflunomide,0.891098
NEC8,Crizotinib,0.973115
SNU-5,Ulixertinib,0.861944
RPMI-7951,Dasatinib,0.719913
COLO-684,Ulixertinib,0.9257075
HAL-01,Vinblastine,0.6011770000000001
NB12,Vinblastine,0.814443
NKM-1,Ulixertinib,0.8543375
IGROV-1,Nilotinib,0.980115
MG-63,Tamoxifen,0.940408
SW1990,Navitoclax,0.966376
KP-N-YN,Linsitinib,0.9103129999999999
MDA-MB-468,Linsitinib,0.9428709999999999
AGS,Afatinib,0.8448379999999999
DAN-G,Erlotinib,0.9645290000000001
SBC-3,Leflunomide,0.855662
MFE-296,Nilotinib,0.989563
NCI-H2228,Staurosporine,0.434874
EVSA-T,Tamoxifen,0.8996780000000001
CML-T1,Osimertinib,0.989079
NCI-H2170,Ruxolitinib,0.970406
FU97,Nilotinib,0.9682780000000001
KNS-62,Afatinib,0.890035
OV-90,Sorafenib,0.869641
MHH-ES-1,Linsitinib,0.9344690000000001
LOXIMVI,Ruxolitinib,0.981234
KELLY,Sorafenib,0.845717
NCI-H835,Afatinib,0.72841
COLO-679,Vorinostat,0.862001
GRANTA-519,Vorinostat,0.799423
KARPAS-620,Tamoxifen,0.913698
RD,Dabrafenib,0.984289
KALS-1,Vorinostat,0.866185
BL-41,Lapatinib,0.9137
SK-MEL-24,Nilotinib,0.9776469999999999
NCI-H446,Ulixertinib,0.939669
ALL-PO,Palbociclib,0.917134
HuH-7,Ulixertinib,0.930959
MDA-MB-330,Navitoclax,0.27410300000000004
HCT-15,Navitoclax,0.854165
COLO-679,Linsitinib,0.954508
U-118-MG,Gefitinib,0.9604879999999999
BB49-HNC,Crizotinib,0.9772059999999999
NCI-H810,MK-1775,0.609282
MKN1,Erlotinib,0.917633
ES4,Dabrafenib,0.979339
GOTO,Dasatinib,0.9799969999999999
L-1236,Crizotinib,0.9725290000000001
MDA-MB-453,Daporinad,0.549556
HCC2218,Ribociclib,0.973317
SW982,Trametinib,0.867367
JVM-3,Nilotinib,0.901595
NCI-H1648,Gefitinib,0.827951
KU812,Erlotinib,0.914
NH-12,Dasatinib,0.985482
NCI-H524,Ulixertinib,0.946935
LB771-HNC,Vorinostat,0.8889959999999999
CL-11,Palbociclib,0.9285209999999999
L-540,Ruxolitinib,0.953708
SBC-5,MK-1775,0.611903
NKM-1,Tamoxifen,0.930952
RERF-GC-1B,Staurosporine,0.149286
LCLC-97TM1,Crizotinib,0.98288
NCI-H441,Afatinib,0.828831
NCI-H2405,Navitoclax,0.8384280000000001
MN-60,Erlotinib,0.970116
BICR22,Dabrafenib,0.980859
VMRC-LCD,Staurosporine,0.467492
MOLP-8,Osimertinib,0.974007
HCT-15,Palbociclib,0.901913
CCK-81,Erlotinib,0.762842
MN-60,Sorafenib,0.8248969999999999
NCI-H358,Daporinad,0.74283
A204,Dasatinib,0.839541
Ca-Ski,Dabrafenib,0.9835149999999999
COLO-824,Navitoclax,0.46288100000000004
8-MG-BA,Crizotinib,0.9904569999999999
NOMO-1,Dasatinib,0.984524
NCI-H1793,Vinblastine,0.844937
COLO-824,Ruxolitinib,0.980433
HMV-II,Afatinib,0.815628
SAS,Sorafenib,0.862355
NCI-H2066,Dasatinib,0.900899
OE19,Gefitinib,0.848585
HCT-116,Lapatinib,0.92369
SUP-M2,Ruxolitinib,0.989941
WM278,Trametinib,0.574634
RS4-11,Nilotinib,0.945892
697,Gefitinib,0.987309
BT-549,Ribociclib,0.9560290000000001
ESO51,Osimertinib,0.972817
LU-135,Leflunomide,0.943274
SHP-77,Sorafenib,0.8385319999999999
MEG-01,Dasatinib,0.025491999999999997
8-MG-BA,Afatinib,0.8339620000000001
GAK,Vorinostat,0.783529
PANC-03-27,Daporinad,0.665492
OVCAR-5,Navitoclax,0.787725
A4-Fuk,Crizotinib,0.9058370000000001
ML-2,Erlotinib,0.9925940000000001
COLO-205,Crizotinib,0.799512
HCC-44,Nilotinib,0.989872
P30-OHK,Staurosporine,0.225671
NCI-H747,Nilotinib,0.9790459999999999
NCI-H747,Sorafenib,0.864577
786-0,Trametinib,0.9021379999999999
EFO-21,Osimertinib,0.90205
WM278,Vorinostat,0.859483
NCI-H3118,Nilotinib,0.98667
KARPAS-299,Osimertinib,0.9406469999999999
ACHN,Daporinad,0.670026
OS-RC-2,Tamoxifen,0.959991
A204,Tamoxifen,0.9246270000000001
SNU-81,Linsitinib,0.991323
HT-1080,Afatinib,0.9436530000000001
UACC-257,Ulixertinib,0.7495689999999999
P32-ISH,Ruxolitinib,0.987648
EW-22,Trametinib,0.980698
CAL-78,Leflunomide,0.933369
CAPAN-1,Vinblastine,0.668868
MOLP-8,Ulixertinib,0.906656
VMRC-RCZ,Dabrafenib,0.9588129999999999
NCI-H1688,Gefitinib,0.969568
TC-71,Crizotinib,0.990233
C-33-A,Staurosporine,0.514898
NCI-H1838,Dabrafenib,0.9348
SW620,Ulixertinib,0.8312780000000001
HT-144,Navitoclax,0.940265
Detroit562,Palbociclib,0.9401079999999999
GDM-1,Ulixertinib,0.8898309999999999
HMV-II,Leflunomide,0.905539
UMC-11,Vinblastine,0.718601
KINGS-1,Afatinib,0.901741
NCI-H3118,Sorafenib,0.883583
COLO-684,Dabrafenib,0.9439049999999999
COR-L105,Palbociclib,0.9059940000000001
COLO-829,Ruxolitinib,0.9582430000000001
EB2,MK-1775,0.53379
NCI-H2087,Sorafenib,0.932243
NCI-H1869,Afatinib,0.794246
NCI-H1648,Vorinostat,0.791518
OVCA420,Osimertinib,0.7541680000000001
SW1710,Staurosporine,0.117041
NCI-H28,Linsitinib,0.9394680000000001
CAL-72,Sorafenib,0.8718520000000001
OCUB-M,Lapatinib,0.7480180000000001
COR-L23,Trametinib,0.832046
OCI-AML3,Navitoclax,0.866284
T47D,Nilotinib,0.897234
GMS-10,Afatinib,0.8809959999999999
RO82-W-1,Ulixertinib,0.913723
TC-YIK,Dasatinib,0.9852049999999999
CAL-85-1,Lapatinib,0.9146479999999999
LNCaP-Clone-FGC,Trametinib,0.9686969999999999
CAL-62,Erlotinib,0.9745870000000001
SR,Tamoxifen,0.816078
NCI-H441,Sorafenib,0.943102
SW13,Lapatinib,0.727507
HT-29,Osimertinib,0.954508
OE21,Crizotinib,0.9890639999999999
SW684,Vorinostat,0.9290870000000001
RKN,Erlotinib,0.9738829999999999
MKN7,Dasatinib,0.914233
AM-38,Osimertinib,0.975101
BE2-M17,Vinblastine,0.694489
TOV-21G,Dasatinib,0.605742
NCI-H650,Dabrafenib,0.9830209999999999
CAL-85-1,Dabrafenib,0.980318
YT,Tamoxifen,0.937702
SNU-387,Sorafenib,0.9710479999999999
EoL-1-cell,MK-1775,0.48520699999999994
GAK,Osimertinib,0.983635
NCI-H1650,Lapatinib,0.841734
CHP-212,Staurosporine,0.139215
OVCAR-4,Gefitinib,0.976195
SK-LU-1,Tamoxifen,0.969383
SLVL,Tamoxifen,0.956988
AU565,Dabrafenib,0.973225
MPP-89,Gefitinib,0.9864379999999999
RPMI-8866,Navitoclax,0.7961229999999999
VM-CUB-1,Ruxolitinib,0.980865
NCI-H1944,Vorinostat,0.834145
KOPN-8,MK-1775,0.552846
U251,Navitoclax,0.970756
LB771-HNC,Osimertinib,0.931593
JJN-3,Staurosporine,0.242972
HT-1197,Erlotinib,0.945845
NCI-H69,Nilotinib,0.9481440000000001
CFPAC-1,Leflunomide,0.8637090000000001
HCC2218,Staurosporine,0.644034
KYSE-520,Leflunomide,0.9232100000000001
Hs-445,Crizotinib,0.9626309999999999
8-MG-BA,Tamoxifen,0.9203319999999999
OCI-AML2,Ruxolitinib,0.969441
MIA-PaCa-2,Tamoxifen,0.961517
MFM-223,Vorinostat,0.812725
HT-1376,Gefitinib,0.8992209999999999
EW-11,Dabrafenib,0.9509770000000001
RT4,Lapatinib,0.953666
NCI-H2369,Erlotinib,0.9518129999999999
TGBC11TKB,Palbociclib,0.9884149999999999
SNU-C2B,Tamoxifen,0.9247559999999999
EFM-192A,Linsitinib,0.9766819999999999
KYSE-70,Vorinostat,0.801619
OVCAR-4,Palbociclib,0.982958
AsPC-1,Vorinostat,0.858605
BL-41,MK-1775,0.48744499999999996
OAW-28,Palbociclib,0.982296
NCI-H929,Gefitinib,0.96672
Ramos-2G6-4C10,Lapatinib,0.871569
Hep3B2-1-7,Crizotinib,0.9964879999999999
NCI-N87,Vinblastine,0.926508
EB-3,Sorafenib,0.8434389999999999
TT,Palbociclib,0.907567
NCI-H2722,Navitoclax,0.8515149999999999
PWR-1E,Vorinostat,0.8210299999999999
LU-165,Tamoxifen,0.9416540000000001
HCC1500,Ribociclib,0.981979
U-698-M,Vinblastine,0.33019299999999996
PL18,Palbociclib,0.972815
KURAMOCHI,Palbociclib,0.962541
EB2,Lapatinib,0.8367469999999999
MFE-319,Vorinostat,0.761016
GCIY,Navitoclax,0.7178260000000001
EFO-21,Trametinib,0.7899010000000001
EW-16,Staurosporine,0.382141
NCI-H1876,Dabrafenib,0.9865149999999999
DMS-79,Leflunomide,0.9101629999999999
NCI-H1792,Leflunomide,0.896331
MDST8,Erlotinib,0.9629459999999999
NCI-H2595,Nilotinib,0.985808
HD-MY-Z,Linsitinib,0.9422719999999999
MDA-MB-415,Gefitinib,0.980927
EKVX,Ruxolitinib,0.966909
C32,Vinblastine,0.886703
MFE-319,Dasatinib,0.9671540000000001
BALL-1,Nilotinib,0.976851
MKN45,Vorinostat,0.853851
RF-48,Staurosporine,0.35348
T-T,Gefitinib,0.901402
KARPAS-1106P,Vorinostat,0.735306
OE21,Tamoxifen,0.898173
OCI-AML2,MK-1775,0.561458
KYSE-180,Ruxolitinib,0.982952
SNU-C1,Dasatinib,0.9836379999999999
MEG-01,Sorafenib,0.8318780000000001
SK-GT-2,Afatinib,0.164117
SKN,Leflunomide,0.8972030000000001
L-1236,Afatinib,0.7845979999999999
BL-41,Trametinib,0.9986229999999999
TOV-21G,Linsitinib,0.979209
NCI-H211,Daporinad,0.42693000000000003
KURAMOCHI,Afatinib,0.9023180000000001
KYM-1,Leflunomide,0.8845790000000001
DK-MG,Navitoclax,0.8650469999999999
KYSE-410,Ruxolitinib,0.963276
OVCA420,Palbociclib,0.9521129999999999
IST-SL2,Dabrafenib,0.9732129999999999
MDA-MB-415,Linsitinib,0.9910329999999999
FLO-1,Dasatinib,0.648948
TGBC24TKB,Sorafenib,0.8315030000000001
MOG-G-UVW,Linsitinib,0.9891620000000001
RPMI-7951,Tamoxifen,0.975513
IST-MES1,Nilotinib,0.984876
CADO-ES1,Gefitinib,0.989762
KALS-1,Ulixertinib,0.9336515
PL4,Gefitinib,0.9324620000000001
NCI-H441,Daporinad,0.882318
A4-Fuk,Ruxolitinib,0.985927
GA-10,Navitoclax,0.987049
TE-4,Staurosporine,0.313017
MKN28,Osimertinib,0.949235
BE-13,Sorafenib,0.818183
CAL-27,Nilotinib,0.9882340000000001
SW900,Staurosporine,0.399575
SCC-15,Gefitinib,0.848894
NCI-H526,Ulixertinib,0.989937
SU-DHL-5,Sorafenib,0.851058
KE-37,Vorinostat,0.646804
IA-LM,Dabrafenib,0.9720620000000001
HuP-T4,Linsitinib,0.977033
SAT,Lapatinib,0.751278
SW872,Vorinostat,0.786385
DMS-273,Lapatinib,0.878866
DoTc2-4510,Linsitinib,0.9340379999999999
RERF-LC-Sq1,Dasatinib,0.920075
KS-1,Nilotinib,0.987451
NUGC-4,Crizotinib,0.9213629999999999
NCI-H1581,Crizotinib,0.9937090000000001
AN3-CA,Crizotinib,0.985548
L-540,Staurosporine,0.207769
SK-GT-4,Dasatinib,0.7692859999999999
L-428,Erlotinib,0.907703
KARPAS-45,Ruxolitinib,0.98155
LOXIMVI,Tamoxifen,0.867808
NCI-H1703,Lapatinib,0.913674
LC4-1,Dasatinib,0.9590270000000001
SK-ES-1,Tamoxifen,0.949633
Ca-Ski,Linsitinib,0.9691780000000001
YT,Dabrafenib,0.8499110000000001
NCI-H2452,Linsitinib,0.9275909999999999
TGBC11TKB,Linsitinib,0.956665
FADU,Lapatinib,0.6922729999999999
EGI-1,Sorafenib,0.9471709999999999
NCI-H69,Osimertinib,0.968736
BV-173,Staurosporine,0.18291
HDQ-P1,Trametinib,0.709073
HCC1937,Staurosporine,0.45201899999999995
ONS-76,Gefitinib,0.9809889999999999
HT-1376,Daporinad,0.748844
COLO-680N,Osimertinib,0.9373239999999999
FADU,MK-1775,0.71929
NCI-H841,Dasatinib,0.972318
SCC-15,Palbociclib,0.978867
SW13,Dabrafenib,0.9732850000000001
HMV-II,Dabrafenib,0.8707959999999999
BE-13,Crizotinib,0.9143129999999999
HOP-92,Dabrafenib,0.96255
EW-18,Ruxolitinib,0.9555450000000001
T98G,Vinblastine,0.8578049999999999
ACHN,Afatinib,0.700775
OCI-AML2,Dabrafenib,0.9233389999999999
NCI-H810,Dasatinib,0.9906790000000001
ASH-3,Ulixertinib,0.9232405
OV-90,Crizotinib,0.976701
COR-L95,Afatinib,0.7600100000000001
SNU-C5,Crizotinib,0.865232
A498,Ulixertinib,0.9490860000000001
SW1573,Osimertinib,0.976426
RPMI-7951,Navitoclax,0.766742
NCI-H1341,MK-1775,0.618359
NCI-H2087,Staurosporine,0.53822
CADO-ES1,Navitoclax,0.695916
RL95-2,Trametinib,0.821313
SNU-387,Ulixertinib,0.9136620000000001
ES7,Palbociclib,0.882093
KYSE-450,Dasatinib,0.815984
ETK-1,Navitoclax,0.8860600000000001
COLO-829,Staurosporine,0.471391
PANC-04-03,Dabrafenib,0.9544799999999999
TK,Ulixertinib,0.9834265
SUP-HD1,Afatinib,0.85598
KOPN-8,Nilotinib,0.962627
EW-22,Dabrafenib,0.97982
ES1,Trametinib,0.9830180000000001
HCC2157,MK-1775,0.8062239999999999
SW620,Staurosporine,0.365399
NCI-H2373,Linsitinib,0.858002
NCI-H2722,Nilotinib,0.9757299999999999
NCI-H1417,Crizotinib,0.968708
NB69,Trametinib,0.27234200000000003
P31-FUJ,Trametinib,0.805721
EJM,Ruxolitinib,0.9731139999999999
KMRC-20,Ruxolitinib,0.967424
G-402,Osimertinib,0.9532709999999999
ACHN,Nilotinib,0.9724790000000001
Calu-3,MK-1775,0.881971
SW684,Crizotinib,0.987966
A375,Ulixertinib,0.7697725000000001
KYSE-180,Vorinostat,0.887516
HuO9,Ruxolitinib,0.9862040000000001
CHSA8926,Vorinostat,0.8452209999999999
KARPAS-620,Palbociclib,0.9518790000000001
OCUM-1,Osimertinib,0.97409
T-T,MK-1775,0.623467
Hs-746T,Dabrafenib,0.9368549999999999
A673,Gefitinib,0.989079
WM278,Leflunomide,0.8883780000000001
AU565,Palbociclib,0.940475
PCI-30,Vorinostat,0.860458
SW1116,Osimertinib,0.938484
KLE,Vinblastine,0.924481
SBC-5,Dasatinib,0.991088
KINGS-1,Trametinib,0.861715
SNU-C5,Vorinostat,0.747011
MDA-MB-415,Afatinib,0.922012
DOV13,Crizotinib,0.9883959999999999
SW1088,Staurosporine,0.164465
DU-4475,Trametinib,0.032074
OAW-42,Leflunomide,0.879308
ES6,Linsitinib,0.9469569999999999
KYSE-140,Nilotinib,0.9900469999999999
COR-L23,Nilotinib,0.9793430000000001
SCC-15,Linsitinib,0.968298
HCC1954,Staurosporine,0.5124989999999999
MS-1,Vorinostat,0.708201
ALL-SIL,Staurosporine,0.246133
MHH-ES-1,Dabrafenib,0.987131
MDA-MB-175-VII,Vinblastine,0.767104
COLO-679,Erlotinib,0.9782219999999999
DB,Dabrafenib,0.876842
BICR78,MK-1775,0.809589
NCI-H1666,Vinblastine,0.8634629999999999
SLVL,Osimertinib,0.984298
MEL-JUSO,Leflunomide,0.943509
Raji,Nilotinib,0.855988
NCI-H28,Dasatinib,0.752579
A549,Dasatinib,0.775805
LCLC-103H,Dasatinib,0.8645309999999999
KS-1,Lapatinib,0.9788870000000001
CHP-134,Linsitinib,0.927348
CL-11,Leflunomide,0.8600059999999999
BV-173,Osimertinib,0.953666
SW1417,MK-1775,0.7020350000000001
